TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06041101100;06;041;1011.00;1
TRACT;06041101200;06;041;1012.00;1
TRACT;06041102100;06;041;1021.00;1
TRACT;06041102202;06;041;1022.02;1
TRACT;06041102203;06;041;1022.03;1
TRACT;06041103100;06;041;1031.00;1
TRACT;06041103200;06;041;1032.00;1
TRACT;06041104102;06;041;1041.02;1
TRACT;06041104103;06;041;1041.03;1
TRACT;06041104104;06;041;1041.04;1
TRACT;06041104200;06;041;1042.00;1
TRACT;06041104300;06;041;1043.00;1
TRACT;06041105001;06;041;1050.01;1
TRACT;06041105002;06;041;1050.02;1
TRACT;06041106001;06;041;1060.01;1
TRACT;06041106002;06;041;1060.02;1
TRACT;06041107000;06;041;1070.00;1
TRACT;06041108100;06;041;1081.00;1
TRACT;06041108201;06;041;1082.01;1
TRACT;06041108202;06;041;1082.02;1
TRACT;06041109001;06;041;1090.01;1
TRACT;06041109002;06;041;1090.02;1
TRACT;06041110100;06;041;1101.00;1
TRACT;06041110200;06;041;1102.00;1
TRACT;06041111001;06;041;1110.01;1
TRACT;06041111002;06;041;1110.02;1
TRACT;06041112100;06;041;1121.00;1
TRACT;06041112202;06;041;1122.02;1
TRACT;06041112203;06;041;1122.03;1
TRACT;06041112204;06;041;1122.04;1
TRACT;06041113000;06;041;1130.00;1
TRACT;06041114100;06;041;1141.00;1
TRACT;06041114200;06;041;1142.00;1
TRACT;06041115000;06;041;1150.00;1
TRACT;06041116000;06;041;1160.00;1
TRACT;06041117000;06;041;1170.00;1
TRACT;06041118100;06;041;1181.00;1
TRACT;06041119100;06;041;1191.00;1
TRACT;06041119201;06;041;1192.01;1
TRACT;06041119202;06;041;1192.02;1
TRACT;06041120001;06;041;1200.01;1
TRACT;06041120002;06;041;1200.02;1
TRACT;06041121100;06;041;1211.00;1
TRACT;06041121200;06;041;1212.00;1
TRACT;06041122000;06;041;1220.00;1
TRACT;06041123000;06;041;1230.00;1
TRACT;06041124100;06;041;1241.00;1
TRACT;06041124200;06;041;1242.00;1
TRACT;06041125000;06;041;1250.00;1
TRACT;06041126100;06;041;1261.00;1
TRACT;06041126200;06;041;1262.00;1
TRACT;06041127000;06;041;1270.00;1
TRACT;06041128100;06;041;1281.00;1
TRACT;06041128200;06;041;1282.00;1
TRACT;06041129000;06;041;1290.00;1
TRACT;06041130201;06;041;1302.01;1
TRACT;06041130203;06;041;1302.03;1
TRACT;06041130204;06;041;1302.04;1
TRACT;06041131100;06;041;1311.00;1
TRACT;06041132100;06;041;1321.00;1
TRACT;06041132200;06;041;1322.00;1
TRACT;06041133000;06;041;1330.00;1
TRACT;06041990100;06;041;9901.00;1
