TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06059001101;06;059;11.01;1
TRACT;06059001102;06;059;11.02;1
TRACT;06059001103;06;059;11.03;1
TRACT;06059001201;06;059;12.01;1
TRACT;06059001202;06;059;12.02;1
TRACT;06059001301;06;059;13.01;1
TRACT;06059001303;06;059;13.03;1
TRACT;06059001304;06;059;13.04;1
TRACT;06059001401;06;059;14.01;1
TRACT;06059001402;06;059;14.02;1
TRACT;06059001403;06;059;14.03;1
TRACT;06059001404;06;059;14.04;1
TRACT;06059001501;06;059;15.01;1
TRACT;06059001503;06;059;15.03;1
TRACT;06059001504;06;059;15.04;1
TRACT;06059001505;06;059;15.05;1
TRACT;06059001506;06;059;15.06;1
TRACT;06059001507;06;059;15.07;1
TRACT;06059001602;06;059;16.02;1
TRACT;06059001603;06;059;16.03;1
TRACT;06059001604;06;059;16.04;1
TRACT;06059001704;06;059;17.04;1
TRACT;06059001705;06;059;17.05;1
TRACT;06059001706;06;059;17.06;1
TRACT;06059001708;06;059;17.08;1
TRACT;06059001709;06;059;17.09;1
TRACT;06059001710;06;059;17.10;1
TRACT;06059001801;06;059;18.01;1
TRACT;06059001802;06;059;18.02;1
TRACT;06059001901;06;059;19.01;1
TRACT;06059001902;06;059;19.02;1
TRACT;06059001903;06;059;19.03;1
TRACT;06059011000;06;059;110.00;1
TRACT;06059011101;06;059;111.01;1
TRACT;06059011102;06;059;111.02;1
TRACT;06059011200;06;059;112.00;1
TRACT;06059011300;06;059;113.00;1
TRACT;06059011401;06;059;114.01;1
TRACT;06059011402;06;059;114.02;1
TRACT;06059011403;06;059;114.03;1
TRACT;06059011502;06;059;115.02;1
TRACT;06059011503;06;059;115.03;1
TRACT;06059011504;06;059;115.04;1
TRACT;06059011601;06;059;116.01;1
TRACT;06059011602;06;059;116.02;1
TRACT;06059011707;06;059;117.07;1
TRACT;06059011708;06;059;117.08;1
TRACT;06059011709;06;059;117.09;1
TRACT;06059011710;06;059;117.10;1
TRACT;06059011711;06;059;117.11;1
TRACT;06059011712;06;059;117.12;1
TRACT;06059011714;06;059;117.14;1
TRACT;06059011715;06;059;117.15;1
TRACT;06059011716;06;059;117.16;1
TRACT;06059011717;06;059;117.17;1
TRACT;06059011718;06;059;117.18;1
TRACT;06059011720;06;059;117.20;1
TRACT;06059011721;06;059;117.21;1
