TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06037120010;06;037;1200.10;1
TRACT;06037120020;06;037;1200.20;1
TRACT;06037120030;06;037;1200.30;1
TRACT;06037120103;06;037;1201.03;1
TRACT;06037120104;06;037;1201.04;1
TRACT;06037120105;06;037;1201.05;1
TRACT;06037120106;06;037;1201.06;1
TRACT;06037120107;06;037;1201.07;1
TRACT;06037120108;06;037;1201.08;1
TRACT;06037120300;06;037;1203.00;1
TRACT;06037120400;06;037;1204.00;1
TRACT;06037121010;06;037;1210.10;1
TRACT;06037121020;06;037;1210.20;1
TRACT;06037121101;06;037;1211.01;1
TRACT;06037121102;06;037;1211.02;1
TRACT;06037121210;06;037;1212.10;1
TRACT;06037121221;06;037;1212.21;1
TRACT;06037121222;06;037;1212.22;1
TRACT;06037121600;06;037;1216.00;1
TRACT;06037121801;06;037;1218.01;1
TRACT;06037121802;06;037;1218.02;1
TRACT;06037121900;06;037;1219.00;1
TRACT;06037122000;06;037;1220.00;1
TRACT;06037122120;06;037;1221.20;1
TRACT;06037122121;06;037;1221.21;1
TRACT;06037122122;06;037;1221.22;1
TRACT;06037122200;06;037;1222.00;1
TRACT;06037122410;06;037;1224.10;1
TRACT;06037122420;06;037;1224.20;1,3
TRACT;06037123010;06;037;1230.10;1,3
TRACT;06037123020;06;037;1230.20;1
TRACT;06037123103;06;037;1231.03;3
TRACT;06037123104;06;037;1231.04;3
TRACT;06037123203;06;037;1232.03;1,3
TRACT;06037123204;06;037;1232.04;3
TRACT;06037123205;06;037;1232.05;1,3
TRACT;06037123206;06;037;1232.06;3
TRACT;06037123301;06;037;1233.01;1,3
TRACT;06037123303;06;037;1233.03;1,3
TRACT;06037123304;06;037;1233.04;1,3
TRACT;06037123410;06;037;1234.10;1,3
TRACT;06037123420;06;037;1234.20;1,3
TRACT;06037123510;06;037;1235.10;1,3
TRACT;06037123520;06;037;1235.20;3
TRACT;06037123601;06;037;1236.01;3
TRACT;06037123602;06;037;1236.02;3
TRACT;06037123700;06;037;1237.00;3
TRACT;06037123800;06;037;1238.00;3
TRACT;06037123901;06;037;1239.01;3
TRACT;06037123902;06;037;1239.02;3
TRACT;06037124000;06;037;1240.00;3
TRACT;06037124102;06;037;1241.02;3
TRACT;06037124103;06;037;1241.03;3
TRACT;06037124104;06;037;1241.04;3
TRACT;06037124105;06;037;1241.05;3
TRACT;06037124201;06;037;1242.01;3
TRACT;06037124203;06;037;1242.03;3
TRACT;06037124204;06;037;1242.04;3
TRACT;06037124300;06;037;1243.00;3
TRACT;06037124400;06;037;1244.00;3
TRACT;06037124500;06;037;1245.00;3
TRACT;06037124600;06;037;1246.00;3
TRACT;06037124700;06;037;1247.00;3
TRACT;06037124902;06;037;1249.02;3
TRACT;06037124903;06;037;1249.03;3
TRACT;06037125101;06;037;1251.01;3
TRACT;06037125102;06;037;1251.02;3
TRACT;06037125200;06;037;1252.00;3
TRACT;06037125310;06;037;1253.10;3
TRACT;06037125321;06;037;1253.21;3
TRACT;06037125322;06;037;1253.22;3
TRACT;06037125402;06;037;1254.02;3
TRACT;06037125403;06;037;1254.03;3
TRACT;06037125404;06;037;1254.04;3
TRACT;06037125501;06;037;1255.01;3
TRACT;06037125502;06;037;1255.02;3
TRACT;06037125600;06;037;1256.00;3
TRACT;06037127102;06;037;1271.02;1
TRACT;06037127103;06;037;1271.03;1
TRACT;06037127104;06;037;1271.04;1
TRACT;06037127210;06;037;1272.10;1
TRACT;06037127220;06;037;1272.20;1
TRACT;06037127300;06;037;1273.00;1
TRACT;06037127400;06;037;1274.00;1
TRACT;06037127520;06;037;1275.20;1
TRACT;06037127603;06;037;1276.03;3
TRACT;06037127604;06;037;1276.04;1,3
TRACT;06037127605;06;037;1276.05;3
TRACT;06037127606;06;037;1276.06;3
TRACT;06037127711;06;037;1277.11;3
TRACT;06037127712;06;037;1277.12;1,3
TRACT;06037127803;06;037;1278.03;1,3
TRACT;06037127804;06;037;1278.04;1,3
TRACT;06037127805;06;037;1278.05;3
TRACT;06037127806;06;037;1278.06;3
TRACT;06037127910;06;037;1279.10;1,3
TRACT;06037127920;06;037;1279.20;1,3
TRACT;06037128101;06;037;1281.01;3
TRACT;06037128102;06;037;1281.02;3
TRACT;06037128210;06;037;1282.10;3
TRACT;06037128220;06;037;1282.20;3
TRACT;06037128302;06;037;1283.02;3
TRACT;06037128303;06;037;1283.03;3
TRACT;06037128400;06;037;1284.00;3
TRACT;06037128500;06;037;1285.00;3
TRACT;06037128601;06;037;1286.01;3
TRACT;06037128602;06;037;1286.02;3
TRACT;06037128703;06;037;1287.03;3
TRACT;06037128704;06;037;1287.04;3
TRACT;06037128801;06;037;1288.01;3
TRACT;06037128802;06;037;1288.02;3
TRACT;06037128910;06;037;1289.10;3
TRACT;06037131021;06;037;1310.21;1
TRACT;06037131022;06;037;1310.22;1
TRACT;06037131023;06;037;1310.23;1
TRACT;06037131024;06;037;1310.24;1,3
TRACT;06037131100;06;037;1311.00;1
TRACT;06037131200;06;037;1312.00;1
TRACT;06037131300;06;037;1313.00;1
TRACT;06037131400;06;037;1314.00;1
TRACT;06037131600;06;037;1316.00;1
TRACT;06037131701;06;037;1317.01;1
TRACT;06037131702;06;037;1317.02;1
TRACT;06037131801;06;037;1318.01;1
TRACT;06037131802;06;037;1318.02;1
TRACT;06037131900;06;037;1319.00;1
TRACT;06037132001;06;037;1320.01;3
TRACT;06037132002;06;037;1320.02;1,3
TRACT;06037132101;06;037;1321.01;3
TRACT;06037132102;06;037;1321.02;1,3
TRACT;06037132301;06;037;1323.01;1,3
TRACT;06037132302;06;037;1323.02;3
TRACT;06037132501;06;037;1325.01;1,3
TRACT;06037132502;06;037;1325.02;3
TRACT;06037132700;06;037;1327.00;3
TRACT;06037132900;06;037;1329.00;3
TRACT;06037133000;06;037;1330.00;1,3
TRACT;06037133101;06;037;1331.01;3
TRACT;06037133102;06;037;1331.02;3
TRACT;06037134001;06;037;1340.01;1,3
TRACT;06037134002;06;037;1340.02;1,3
TRACT;06037134101;06;037;1341.01;1
TRACT;06037134103;06;037;1341.03;1
TRACT;06037134104;06;037;1341.04;1
TRACT;06037134201;06;037;1342.01;1
TRACT;06037134302;06;037;1343.02;1
TRACT;06037134303;06;037;1343.03;1,3
TRACT;06037134304;06;037;1343.04;1
TRACT;06037134305;06;037;1343.05;1
TRACT;06037134306;06;037;1343.06;1
TRACT;06037134421;06;037;1344.21;1,3
TRACT;06037134422;06;037;1344.22;1,3
TRACT;06037134423;06;037;1344.23;1
TRACT;06037134424;06;037;1344.24;1
TRACT;06037134520;06;037;1345.20;1,3
TRACT;06037134521;06;037;1345.21;1
TRACT;06037134522;06;037;1345.22;1
TRACT;06037134710;06;037;1347.10;1
TRACT;06037134720;06;037;1347.20;1
TRACT;06037134801;06;037;1348.01;1,3
TRACT;06037134802;06;037;1348.02;1,3
TRACT;06037134901;06;037;1349.01;3
TRACT;06037134904;06;037;1349.04;3
TRACT;06037134905;06;037;1349.05;3
TRACT;06037134906;06;037;1349.06;3
TRACT;06037134907;06;037;1349.07;3
TRACT;06037135102;06;037;1351.02;3
TRACT;06037135111;06;037;1351.11;3
TRACT;06037135113;06;037;1351.13;3
TRACT;06037135115;06;037;1351.15;3
TRACT;06037135116;06;037;1351.16;3
TRACT;06037135201;06;037;1352.01;3
TRACT;06037135202;06;037;1352.02;3
TRACT;06037135204;06;037;1352.04;3
TRACT;06037135205;06;037;1352.05;1,3
TRACT;06037137000;06;037;1370.00;3
TRACT;06037137103;06;037;1371.03;3
TRACT;06037137104;06;037;1371.04;3
TRACT;06037137202;06;037;1372.02;3
TRACT;06037137203;06;037;1372.03;3
TRACT;06037137301;06;037;1373.01;3
TRACT;06037137302;06;037;1373.02;3
TRACT;06037137401;06;037;1374.01;3
TRACT;06037137402;06;037;1374.02;3
TRACT;06037137501;06;037;1375.01;3
TRACT;06037137502;06;037;1375.02;3
TRACT;06037137504;06;037;1375.04;3
TRACT;06037138000;06;037;1380.00;3
TRACT;06037139001;06;037;1390.01;3
TRACT;06037139200;06;037;1392.00;3
TRACT;06037139301;06;037;1393.01;3
TRACT;06037139302;06;037;1393.02;3
TRACT;06037139303;06;037;1393.03;3
TRACT;06037139401;06;037;1394.01;3
TRACT;06037139402;06;037;1394.02;3
TRACT;06037139502;06;037;1395.02;3
TRACT;06037139504;06;037;1395.04;3
TRACT;06037139505;06;037;1395.05;3
TRACT;06037139506;06;037;1395.06;3
TRACT;06037139600;06;037;1396.00;3
TRACT;06037139701;06;037;1397.01;3
TRACT;06037139703;06;037;1397.03;3
TRACT;06037139704;06;037;1397.04;3
TRACT;06037139705;06;037;1397.05;3
TRACT;06037139801;06;037;1398.01;3
TRACT;06037139802;06;037;1398.02;3
TRACT;06037141101;06;037;1411.01;3
TRACT;06037141102;06;037;1411.02;3
TRACT;06037141201;06;037;1412.01;3
TRACT;06037141202;06;037;1412.02;3
TRACT;06037141303;06;037;1413.03;3
TRACT;06037141304;06;037;1413.04;3
TRACT;06037141305;06;037;1413.05;3
TRACT;06037141306;06;037;1413.06;3
TRACT;06037141400;06;037;1414.00;3
TRACT;06037141500;06;037;1415.00;3
TRACT;06037141600;06;037;1416.00;3
TRACT;06037141700;06;037;1417.00;3
TRACT;06037143101;06;037;1431.01;A1,A2
TRACT;06037143102;06;037;1431.02;A1
TRACT;06037143200;06;037;1432.00;3
TRACT;06037143301;06;037;1433.01;3
TRACT;06037143302;06;037;1433.02;3
TRACT;06037143401;06;037;1434.01;3
TRACT;06037143402;06;037;1434.02;3
TRACT;06037143500;06;037;1435.00;3
TRACT;06037143602;06;037;1436.02;3
TRACT;06037143603;06;037;1436.03;A1,A2
TRACT;06037143605;06;037;1436.05;A2
TRACT;06037143606;06;037;1436.06;A2
TRACT;06037143700;06;037;1437.00;A2
TRACT;06037143801;06;037;1438.01;3
TRACT;06037143802;06;037;1438.02;A2
TRACT;06037143901;06;037;1439.01;3
TRACT;06037143902;06;037;1439.02;3
TRACT;06037181000;06;037;1810.00;A1,A2
TRACT;06037181300;06;037;1813.00;A1,A2
TRACT;06037181400;06;037;1814.00;A2
TRACT;06037181500;06;037;1815.00;A2
TRACT;06037181600;06;037;1816.00;A2
TRACT;06037183101;06;037;1831.01;A2
TRACT;06037183103;06;037;1831.03;A2
TRACT;06037183104;06;037;1831.04;A2
TRACT;06037183220;06;037;1832.20;A2
TRACT;06037183221;06;037;1832.21;A2
TRACT;06037183222;06;037;1832.22;A2
TRACT;06037183300;06;037;1833.00;A2
TRACT;06037183401;06;037;1834.01;A2
TRACT;06037183402;06;037;1834.02;A2
TRACT;06037183510;06;037;1835.10;A2
TRACT;06037183520;06;037;1835.20;A2
TRACT;06037183610;06;037;1836.10;A2
TRACT;06037183620;06;037;1836.20;A2
TRACT;06037183701;06;037;1837.01;A2
TRACT;06037183702;06;037;1837.02;A2
TRACT;06037183810;06;037;1838.10;A2
TRACT;06037183820;06;037;1838.20;A2
TRACT;06037185101;06;037;1851.01;A2
TRACT;06037185102;06;037;1851.02;A2
TRACT;06037185202;06;037;1852.02;A2
TRACT;06037185203;06;037;1852.03;A2
TRACT;06037185204;06;037;1852.04;A2
TRACT;06037185310;06;037;1853.10;A2
TRACT;06037185320;06;037;1853.20;A2
TRACT;06037186100;06;037;1861.00;A2
TRACT;06037186201;06;037;1862.01;A2
TRACT;06037186202;06;037;1862.02;A2
TRACT;06037186203;06;037;1862.03;A2
TRACT;06037186301;06;037;1863.01;A2
TRACT;06037186302;06;037;1863.02;A2
TRACT;06037186401;06;037;1864.01;A2
TRACT;06037186403;06;037;1864.03;A2
TRACT;06037186404;06;037;1864.04;A2
TRACT;06037187101;06;037;1871.01;A2
TRACT;06037187102;06;037;1871.02;A2
TRACT;06037187200;06;037;1872.00;A2
TRACT;06037187300;06;037;1873.00;A2
TRACT;06037188100;06;037;1881.00;A1,A2
TRACT;06037188201;06;037;1882.01;A2
TRACT;06037188202;06;037;1882.02;A2
TRACT;06037188300;06;037;1883.00;A2
TRACT;06037189101;06;037;1891.01;A2
TRACT;06037189102;06;037;1891.02;A2
TRACT;06037189201;06;037;1892.01;A2
TRACT;06037189202;06;037;1892.02;A2
TRACT;06037189300;06;037;1893.00;A2
TRACT;06037189400;06;037;1894.00;A2
TRACT;06037189501;06;037;1895.01;A2
TRACT;06037189502;06;037;1895.02;A2
TRACT;06037189600;06;037;1896.00;A2
TRACT;06037189702;06;037;1897.02;A2
TRACT;06037189703;06;037;1897.03;A1,A2
TRACT;06037189704;06;037;1897.04;A1,A2
TRACT;06037189801;06;037;1898.01;A2
TRACT;06037189802;06;037;1898.02;A2
TRACT;06037189903;06;037;1899.03;A2
TRACT;06037189904;06;037;1899.04;A2
TRACT;06037189905;06;037;1899.05;A2
TRACT;06037189906;06;037;1899.06;A2
TRACT;06037189907;06;037;1899.07;A2
TRACT;06037190101;06;037;1901.01;A2
TRACT;06037190102;06;037;1901.02;A2
TRACT;06037190201;06;037;1902.01;A2
TRACT;06037190202;06;037;1902.02;A2
TRACT;06037190302;06;037;1903.02;A2
TRACT;06037190303;06;037;1903.03;A2
TRACT;06037190401;06;037;1904.01;A2
TRACT;06037190402;06;037;1904.02;A2
TRACT;06037190510;06;037;1905.10;A2
TRACT;06037190520;06;037;1905.20;A2
TRACT;06037190701;06;037;1907.01;A2
TRACT;06037190702;06;037;1907.02;A2
TRACT;06037190801;06;037;1908.01;A2
TRACT;06037190802;06;037;1908.02;A2
TRACT;06037190901;06;037;1909.01;A2
TRACT;06037190902;06;037;1909.02;A2
TRACT;06037191000;06;037;1910.00;A2
TRACT;06037191110;06;037;1911.10;A2
TRACT;06037191120;06;037;1911.20;A2
TRACT;06037191201;06;037;1912.01;A2
TRACT;06037191203;06;037;1912.03;A2
TRACT;06037191204;06;037;1912.04;A2
TRACT;06037191301;06;037;1913.01;A2
TRACT;06037191302;06;037;1913.02;A2
TRACT;06037191410;06;037;1914.10;A2
TRACT;06037191420;06;037;1914.20;A2
TRACT;06037191500;06;037;1915.00;A2
TRACT;06037191610;06;037;1916.10;A2
TRACT;06037191620;06;037;1916.20;A2
TRACT;06037191710;06;037;1917.10;A2
TRACT;06037191720;06;037;1917.20;A2
TRACT;06037191810;06;037;1918.10;A2
TRACT;06037191820;06;037;1918.20;A2
TRACT;06037191901;06;037;1919.01;A2
TRACT;06037191902;06;037;1919.02;A2
TRACT;06037192001;06;037;1920.01;A2
TRACT;06037192002;06;037;1920.02;A2
TRACT;06037192300;06;037;1923.00;A2
TRACT;06037192410;06;037;1924.10;A2
TRACT;06037192420;06;037;1924.20;A2
TRACT;06037192510;06;037;1925.10;A2
TRACT;06037192520;06;037;1925.20;A2
TRACT;06037192610;06;037;1926.10;A2
TRACT;06037192620;06;037;1926.20;A2
TRACT;06037192700;06;037;1927.00;A2
TRACT;06037194101;06;037;1941.01;A2
TRACT;06037194102;06;037;1941.02;A2
TRACT;06037194200;06;037;1942.00;A2
TRACT;06037194300;06;037;1943.00;A2
TRACT;06037194401;06;037;1944.01;A2
TRACT;06037194402;06;037;1944.02;A2
TRACT;06037194500;06;037;1945.00;A2
TRACT;06037195100;06;037;1951.00;A2
TRACT;06037195201;06;037;1952.01;A2
TRACT;06037195202;06;037;1952.02;A2
TRACT;06037195300;06;037;1953.00;A2
TRACT;06037195400;06;037;1954.00;A2
TRACT;06037195500;06;037;1955.00;A2
TRACT;06037195600;06;037;1956.00;A2
TRACT;06037195710;06;037;1957.10;A2
TRACT;06037195720;06;037;1957.20;A2
TRACT;06037195802;06;037;1958.02;A2
TRACT;06037195803;06;037;1958.03;A2
TRACT;06037195804;06;037;1958.04;A2
TRACT;06037195901;06;037;1959.01;A2
TRACT;06037195902;06;037;1959.02;A2
TRACT;06037195903;06;037;1959.03;A2
TRACT;06037197200;06;037;1972.00;A2
TRACT;06037197300;06;037;1973.00;A2
TRACT;06037197410;06;037;1974.10;A2
TRACT;06037197420;06;037;1974.20;A2
TRACT;06037197500;06;037;1975.00;A2
TRACT;06037197600;06;037;1976.00;A2
TRACT;06037197700;06;037;1977.00;A2
TRACT;06037199001;06;037;1990.01;A2
TRACT;06037199002;06;037;1990.02;A2
TRACT;06037199110;06;037;1991.10;A2
TRACT;06037199120;06;037;1991.20;A2
TRACT;06037199201;06;037;1992.01;A2
TRACT;06037199202;06;037;1992.02;A2
TRACT;06037199300;06;037;1993.00;A2
TRACT;06037199400;06;037;1994.00;A2
TRACT;06037199700;06;037;1997.00;A2
TRACT;06037199801;06;037;1998.01;A2
TRACT;06037199802;06;037;1998.02;A2
TRACT;06037199900;06;037;1999.00;A2
TRACT;06037201110;06;037;2011.10;A2
TRACT;06037201120;06;037;2011.20;A2
TRACT;06037201200;06;037;2012.00;A2
TRACT;06037201301;06;037;2013.01;A2
TRACT;06037201302;06;037;2013.02;A2
TRACT;06037201401;06;037;2014.01;A2
TRACT;06037201402;06;037;2014.02;A2
TRACT;06037201501;06;037;2015.01;A2
TRACT;06037201503;06;037;2015.03;A2
TRACT;06037201504;06;037;2015.04;A2
TRACT;06037201601;06;037;2016.01;A2
TRACT;06037201602;06;037;2016.02;A2
TRACT;06037201700;06;037;2017.00;A2
TRACT;06037203100;06;037;2031.00;A2
TRACT;06037203200;06;037;2032.00;A2
TRACT;06037203300;06;037;2033.00;A2
TRACT;06037203500;06;037;2035.00;A2
TRACT;06037203601;06;037;2036.01;A2
TRACT;06037203602;06;037;2036.02;A2
TRACT;06037203710;06;037;2037.10;A2
TRACT;06037203720;06;037;2037.20;A2
TRACT;06037203800;06;037;2038.00;A2
TRACT;06037203900;06;037;2039.00;A2
TRACT;06037204110;06;037;2041.10;A2
TRACT;06037204120;06;037;2041.20;A2
TRACT;06037204200;06;037;2042.00;A2
TRACT;06037204300;06;037;2043.00;A2
TRACT;06037204410;06;037;2044.10;A2
TRACT;06037204420;06;037;2044.20;A2
TRACT;06037204600;06;037;2046.00;A2
TRACT;06037204700;06;037;2047.00;A2
TRACT;06037204810;06;037;2048.10;A2
TRACT;06037204820;06;037;2048.20;A2
TRACT;06037204910;06;037;2049.10;A2
TRACT;06037204920;06;037;2049.20;A2
TRACT;06037205110;06;037;2051.10;A2
TRACT;06037205120;06;037;2051.20;A2
TRACT;06037206010;06;037;2060.10;A2
TRACT;06037206020;06;037;2060.20;A2
TRACT;06037206050;06;037;2060.50;A2
TRACT;06037206051;06;037;2060.51;A2
TRACT;06037206052;06;037;2060.52;A2
TRACT;06037206053;06;037;2060.53;A2
TRACT;06037206054;06;037;2060.54;A2
TRACT;06037206201;06;037;2062.01;A2
TRACT;06037206202;06;037;2062.02;A2
TRACT;06037206301;06;037;2063.01;A2
TRACT;06037206302;06;037;2063.02;A2
TRACT;06037206303;06;037;2063.03;A2
TRACT;06037207101;06;037;2071.01;A2
TRACT;06037207102;06;037;2071.02;A2
TRACT;06037207103;06;037;2071.03;A2
TRACT;06037207303;06;037;2073.03;A2
TRACT;06037207304;06;037;2073.04;A2
TRACT;06037207305;06;037;2073.05;A2
TRACT;06037207306;06;037;2073.06;A2
TRACT;06037207307;06;037;2073.07;A2
TRACT;06037207308;06;037;2073.08;A2
TRACT;06037207400;06;037;2074.00;A2
TRACT;06037207501;06;037;2075.01;A2
TRACT;06037207502;06;037;2075.02;A2
TRACT;06037207711;06;037;2077.11;A2
TRACT;06037207712;06;037;2077.12;A2
TRACT;06037207901;06;037;2079.01;A2
TRACT;06037207902;06;037;2079.02;A2
TRACT;06037208001;06;037;2080.01;A2
TRACT;06037208002;06;037;2080.02;A2
TRACT;06037208301;06;037;2083.01;A2
TRACT;06037208302;06;037;2083.02;A2
TRACT;06037208401;06;037;2084.01;A2
TRACT;06037208402;06;037;2084.02;A2
TRACT;06037208501;06;037;2085.01;A2
TRACT;06037208502;06;037;2085.02;A2
TRACT;06037208610;06;037;2086.10;A2
TRACT;06037208620;06;037;2086.20;A2
TRACT;06037208710;06;037;2087.10;A2
TRACT;06037208720;06;037;2087.20;A2
TRACT;06037208801;06;037;2088.01;A2
TRACT;06037208802;06;037;2088.02;A2
TRACT;06037208902;06;037;2089.02;A2
TRACT;06037208903;06;037;2089.03;A2
TRACT;06037208904;06;037;2089.04;A2
TRACT;06037209103;06;037;2091.03;A2
TRACT;06037209104;06;037;2091.04;A2
TRACT;06037209105;06;037;2091.05;A2
TRACT;06037209106;06;037;2091.06;A2
TRACT;06037209201;06;037;2092.01;A2
TRACT;06037209202;06;037;2092.02;A2
TRACT;06037209300;06;037;2093.00;A2
TRACT;06037209401;06;037;2094.01;A2
TRACT;06037209402;06;037;2094.02;A2
TRACT;06037209403;06;037;2094.03;A2
TRACT;06037209510;06;037;2095.10;A2
TRACT;06037209520;06;037;2095.20;A2
TRACT;06037209810;06;037;2098.10;A2
TRACT;06037209820;06;037;2098.20;A2
TRACT;06037210010;06;037;2100.10;A2
TRACT;06037211000;06;037;2110.00;A2
TRACT;06037211121;06;037;2111.21;A2
TRACT;06037211122;06;037;2111.22;A2
TRACT;06037211123;06;037;2111.23;A2
TRACT;06037211124;06;037;2111.24;A2
TRACT;06037211201;06;037;2112.01;A2
TRACT;06037211202;06;037;2112.02;A2
TRACT;06037211310;06;037;2113.10;A2
