TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06053000101;06;053;1.01;1
TRACT;06053000103;06;053;1.03;1
TRACT;06053000104;06;053;1.04;1
TRACT;06053000105;06;053;1.05;1
TRACT;06053000106;06;053;1.06;1
TRACT;06053000200;06;053;2.00;1
TRACT;06053000300;06;053;3.00;1
TRACT;06053000400;06;053;4.00;1
TRACT;06053000501;06;053;5.01;1
TRACT;06053000502;06;053;5.02;1
TRACT;06053000600;06;053;6.00;1
TRACT;06053000701;06;053;7.01;1
TRACT;06053000702;06;053;7.02;1
TRACT;06053000800;06;053;8.00;1
TRACT;06053000900;06;053;9.00;1
TRACT;06053001200;06;053;12.00;1
TRACT;06053001300;06;053;13.00;1
TRACT;06053001400;06;053;14.00;1
TRACT;06053001500;06;053;15.00;1
TRACT;06053001600;06;053;16.00;1
TRACT;06053001700;06;053;17.00;1
TRACT;06053001801;06;053;18.01;1
TRACT;06053001802;06;053;18.02;1
TRACT;06053010101;06;053;101.01;1
TRACT;06053010102;06;053;101.02;1
TRACT;06053010202;06;053;102.02;1
TRACT;06053010305;06;053;103.05;1
TRACT;06053010306;06;053;103.06;1
TRACT;06053010400;06;053;104.00;1
TRACT;06053010501;06;053;105.01;1
TRACT;06053010504;06;053;105.04;1
TRACT;06053010505;06;053;105.05;1
TRACT;06053010506;06;053;105.06;1
TRACT;06053010603;06;053;106.03;1
TRACT;06053010604;06;053;106.04;1
TRACT;06053010605;06;053;106.05;1
TRACT;06053010606;06;053;106.06;1
TRACT;06053010607;06;053;106.07;1
TRACT;06053010608;06;053;106.08;1
TRACT;06053010702;06;053;107.02;1,2
TRACT;06053010804;06;053;108.04;1,2
TRACT;06053010900;06;053;109.00;2
TRACT;06053011001;06;053;110.01;2
TRACT;06053011002;06;053;110.02;2
TRACT;06053011101;06;053;111.01;2
TRACT;06053011103;06;053;111.03;2
TRACT;06053011104;06;053;111.04;2
TRACT;06053011105;06;053;111.05;2
TRACT;06053011106;06;053;111.06;2
TRACT;06053011202;06;053;112.02;2
TRACT;06053011203;06;053;112.03;2
TRACT;06053011204;06;053;112.04;2,3
TRACT;06053011302;06;053;113.02;2,3
TRACT;06053011303;06;053;113.03;2,3
TRACT;06053011305;06;053;113.05;2,3
TRACT;06053011306;06;053;113.06;2,3
TRACT;06053011400;06;053;114.00;2,3
TRACT;06053011502;06;053;115.02;2
TRACT;06053011604;06;053;116.04;2
TRACT;06053011605;06;053;116.05;1,2
TRACT;06053011606;06;053;116.06;1,2
TRACT;06053011700;06;053;117.00;1,2
TRACT;06053011801;06;053;118.01;1
TRACT;06053011802;06;053;118.02;1,2
TRACT;06053011901;06;053;119.01;1
TRACT;06053011902;06;053;119.02;1
TRACT;06053012000;06;053;120.00;1
TRACT;06053012100;06;053;121.00;1
TRACT;06053012200;06;053;122.00;1
TRACT;06053012302;06;053;123.02;1
TRACT;06053012401;06;053;124.01;1
TRACT;06053012402;06;053;124.02;1
TRACT;06053012503;06;053;125.03;1
TRACT;06053012504;06;053;125.04;1
TRACT;06053012601;06;053;126.01;1
TRACT;06053012700;06;053;127.00;1
TRACT;06053012800;06;053;128.00;1
TRACT;06053013000;06;053;130.00;1
TRACT;06053013100;06;053;131.00;1
TRACT;06053013200;06;053;132.00;1,2
TRACT;06053013300;06;053;133.00;1
TRACT;06053013400;06;053;134.00;1
TRACT;06053013500;06;053;135.00;1
TRACT;06053013600;06;053;136.00;1
TRACT;06053013700;06;053;137.00;1
TRACT;06053013800;06;053;138.00;1
TRACT;06053013900;06;053;139.00;1
TRACT;06053014000;06;053;140.00;1
TRACT;06053014102;06;053;141.02;1
TRACT;06053014104;06;053;141.04;1
TRACT;06053014105;06;053;141.05;1
TRACT;06053014108;06;053;141.08;1
TRACT;06053014109;06;053;141.09;1
TRACT;06053014110;06;053;141.10;1,2
TRACT;06053014201;06;053;142.01;1
TRACT;06053014202;06;053;142.02;1
TRACT;06053014301;06;053;143.01;1
TRACT;06053014302;06;053;143.02;1
TRACT;06053014500;06;053;145.00;1
TRACT;06053014601;06;053;146.01;1
TRACT;06053014700;06;053;147.00;1
TRACT;06053014800;06;053;148.00;1,2
TRACT;06053980000;06;053;9800.00;1
TRACT;06053990000;06;053;9900.00;1,2
