TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06013301000;06;013;3010.00;1
TRACT;06013302005;06;013;3020.05;1
TRACT;06013302006;06;013;3020.06;1
TRACT;06013302007;06;013;3020.07;1
TRACT;06013302009;06;013;3020.09;1
TRACT;06013302011;06;013;3020.11;1
TRACT;06013302012;06;013;3020.12;1
TRACT;06013302013;06;013;3020.13;1
TRACT;06013302014;06;013;3020.14;1
TRACT;06013303104;06;013;3031.04;1
TRACT;06013303105;06;013;3031.05;1
TRACT;06013303106;06;013;3031.06;1
TRACT;06013303107;06;013;3031.07;1
TRACT;06013303202;06;013;3032.02;1
TRACT;06013303204;06;013;3032.04;1
TRACT;06013303206;06;013;3032.06;1
TRACT;06013303207;06;013;3032.07;1
TRACT;06013303208;06;013;3032.08;1
TRACT;06013303209;06;013;3032.09;1
TRACT;06013303210;06;013;3032.10;1
TRACT;06013303211;06;013;3032.11;1
TRACT;06013304001;06;013;3040.01;1
TRACT;06013304002;06;013;3040.02;1
TRACT;06013304003;06;013;3040.03;1
TRACT;06013304004;06;013;3040.04;1
TRACT;06013304006;06;013;3040.06;1
TRACT;06013304007;06;013;3040.07;1
TRACT;06013305000;06;013;3050.00;1
TRACT;06013306002;06;013;3060.02;1
TRACT;06013306003;06;013;3060.03;1
TRACT;06013306004;06;013;3060.04;1
TRACT;06013307101;06;013;3071.01;1
TRACT;06013307102;06;013;3071.02;1
TRACT;06013307201;06;013;3072.01;1
TRACT;06013307202;06;013;3072.02;1
TRACT;06013307204;06;013;3072.04;1
TRACT;06013307205;06;013;3072.05;1
TRACT;06013308001;06;013;3080.01;1
TRACT;06013308002;06;013;3080.02;1
TRACT;06013309000;06;013;3090.00;1
TRACT;06013310000;06;013;3100.00;1
TRACT;06013311000;06;013;3110.00;1
TRACT;06013312000;06;013;3120.00;1
TRACT;06013313102;06;013;3131.02;1
TRACT;06013313104;06;013;3131.04;1
TRACT;06013313105;06;013;3131.05;1
TRACT;06013313106;06;013;3131.06;1
TRACT;06013313107;06;013;3131.07;1
TRACT;06013313203;06;013;3132.03;1
TRACT;06013313204;06;013;3132.04;1
TRACT;06013313205;06;013;3132.05;1
TRACT;06013313206;06;013;3132.06;1
TRACT;06013314102;06;013;3141.02;1
TRACT;06013314103;06;013;3141.03;1
TRACT;06013314105;06;013;3141.05;1
TRACT;06013314106;06;013;3141.06;1
TRACT;06013314200;06;013;3142.00;1
TRACT;06013315000;06;013;3150.00;1
TRACT;06013316000;06;013;3160.00;1
TRACT;06013317000;06;013;3170.00;1
TRACT;06013318000;06;013;3180.00;1
TRACT;06013319001;06;013;3190.01;1
TRACT;06013319002;06;013;3190.02;1
TRACT;06013320001;06;013;3200.01;1
TRACT;06013320003;06;013;3200.03;1
TRACT;06013320004;06;013;3200.04;1
TRACT;06013321101;06;013;3211.01;1
TRACT;06013321102;06;013;3211.02;1
TRACT;06013321103;06;013;3211.03;1
TRACT;06013321200;06;013;3212.00;1
TRACT;06013322000;06;013;3220.00;1
TRACT;06013323000;06;013;3230.00;1
TRACT;06013324002;06;013;3240.02;1
TRACT;06013324003;06;013;3240.03;1
TRACT;06013324004;06;013;3240.04;1
TRACT;06013325000;06;013;3250.00;1
TRACT;06013326000;06;013;3260.00;1
TRACT;06013327001;06;013;3270.01;1
TRACT;06013327002;06;013;3270.02;1
TRACT;06013328000;06;013;3280.00;1
TRACT;06013329000;06;013;3290.00;1
TRACT;06013330000;06;013;3300.00;1
TRACT;06013331000;06;013;3310.00;1
TRACT;06013332000;06;013;3320.00;1
TRACT;06013333101;06;013;3331.01;1
TRACT;06013333102;06;013;3331.02;1
TRACT;06013333200;06;013;3332.00;1
TRACT;06013334001;06;013;3340.01;1
TRACT;06013334006;06;013;3340.06;1
TRACT;06013334007;06;013;3340.07;1
TRACT;06013334008;06;013;3340.08;1
TRACT;06013334200;06;013;3342.00;1
TRACT;06013335000;06;013;3350.00;1
TRACT;06013336101;06;013;3361.01;1
TRACT;06013336103;06;013;3361.03;1
TRACT;06013336104;06;013;3361.04;1
TRACT;06013336201;06;013;3362.01;1
TRACT;06013336202;06;013;3362.02;1
TRACT;06013337100;06;013;3371.00;1
TRACT;06013337201;06;013;3372.01;1
TRACT;06013337202;06;013;3372.02;1
TRACT;06013337300;06;013;3373.00;1
TRACT;06013338101;06;013;3381.01;1
TRACT;06013338102;06;013;3381.02;1
TRACT;06013338201;06;013;3382.01;1
TRACT;06013338203;06;013;3382.03;1
TRACT;06013338204;06;013;3382.04;1
TRACT;06013338301;06;013;3383.01;1
TRACT;06013338302;06;013;3383.02;1
TRACT;06013339001;06;013;3390.01;1
TRACT;06013339003;06;013;3390.03;1
TRACT;06013339004;06;013;3390.04;1
TRACT;06013340001;06;013;3400.01;1
TRACT;06013340003;06;013;3400.03;1
TRACT;06013340004;06;013;3400.04;1
TRACT;06013341000;06;013;3410.00;1
TRACT;06013343001;06;013;3430.01;1
TRACT;06013343002;06;013;3430.02;1
TRACT;06013343003;06;013;3430.03;1
TRACT;06013345101;06;013;3451.01;1
TRACT;06013345102;06;013;3451.02;1
TRACT;06013345103;06;013;3451.03;1
TRACT;06013345105;06;013;3451.05;1
TRACT;06013345111;06;013;3451.11;1
TRACT;06013345112;06;013;3451.12;1
TRACT;06013345113;06;013;3451.13;1
TRACT;06013345114;06;013;3451.14;1
TRACT;06013345115;06;013;3451.15;1
TRACT;06013345116;06;013;3451.16;1
TRACT;06013345117;06;013;3451.17;1
TRACT;06013345118;06;013;3451.18;1
TRACT;06013345203;06;013;3452.03;1
TRACT;06013345204;06;013;3452.04;1
TRACT;06013345205;06;013;3452.05;1
TRACT;06013345206;06;013;3452.06;1
TRACT;06013346101;06;013;3461.01;1
TRACT;06013346102;06;013;3461.02;1
TRACT;06013346203;06;013;3462.03;1
TRACT;06013346204;06;013;3462.04;1
TRACT;06013346205;06;013;3462.05;1
TRACT;06013346206;06;013;3462.06;1
TRACT;06013347000;06;013;3470.00;1
TRACT;06013348000;06;013;3480.00;1
TRACT;06013349000;06;013;3490.00;1
TRACT;06013350000;06;013;3500.00;1
TRACT;06013351101;06;013;3511.01;1
TRACT;06013351103;06;013;3511.03;1
TRACT;06013351104;06;013;3511.04;1
TRACT;06013351105;06;013;3511.05;1
TRACT;06013351200;06;013;3512.00;1
TRACT;06013352101;06;013;3521.01;1
TRACT;06013352102;06;013;3521.02;1
TRACT;06013352201;06;013;3522.01;1
TRACT;06013352202;06;013;3522.02;1
TRACT;06013353001;06;013;3530.01;1
TRACT;06013353002;06;013;3530.02;1
TRACT;06013354001;06;013;3540.01;1
TRACT;06013354002;06;013;3540.02;1
TRACT;06013355107;06;013;3551.07;1
TRACT;06013355109;06;013;3551.09;1
TRACT;06013355110;06;013;3551.10;1
TRACT;06013355111;06;013;3551.11;1
TRACT;06013355112;06;013;3551.12;1
TRACT;06013355113;06;013;3551.13;1
TRACT;06013355115;06;013;3551.15;1
TRACT;06013355118;06;013;3551.18;1
TRACT;06013355119;06;013;3551.19;1
TRACT;06013355120;06;013;3551.20;1
TRACT;06013355121;06;013;3551.21;1
TRACT;06013355122;06;013;3551.22;1
TRACT;06013355123;06;013;3551.23;1
TRACT;06013355124;06;013;3551.24;1
TRACT;06013355125;06;013;3551.25;1
TRACT;06013355126;06;013;3551.26;1
TRACT;06013355201;06;013;3552.01;1
TRACT;06013355202;06;013;3552.02;1
TRACT;06013355302;06;013;3553.02;1
TRACT;06013355306;06;013;3553.06;1
TRACT;06013355307;06;013;3553.07;1
TRACT;06013355308;06;013;3553.08;1
TRACT;06013355309;06;013;3553.09;1
TRACT;06013355310;06;013;3553.10;1
TRACT;06013356001;06;013;3560.01;1
TRACT;06013356002;06;013;3560.02;1
TRACT;06013357000;06;013;3570.00;1
TRACT;06013358000;06;013;3580.00;1
TRACT;06013359102;06;013;3591.02;1
TRACT;06013359103;06;013;3591.03;1
TRACT;06013359104;06;013;3591.04;1
TRACT;06013359105;06;013;3591.05;1
TRACT;06013359202;06;013;3592.02;1
TRACT;06013359203;06;013;3592.03;1
TRACT;06013359204;06;013;3592.04;1
TRACT;06013360101;06;013;3601.01;1
TRACT;06013360102;06;013;3601.02;1
TRACT;06013360200;06;013;3602.00;1
TRACT;06013361000;06;013;3610.00;1
TRACT;06013362000;06;013;3620.00;1
TRACT;06013363000;06;013;3630.00;1
TRACT;06013364002;06;013;3640.02;1
TRACT;06013365002;06;013;3650.02;1
TRACT;06013365003;06;013;3650.03;1
TRACT;06013366001;06;013;3660.01;1
TRACT;06013366002;06;013;3660.02;1
