TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06067008501;06;067;85.01;1
TRACT;06067008504;06;067;85.04;1
TRACT;06067008505;06;067;85.05;1
TRACT;06067008506;06;067;85.06;1
TRACT;06067008507;06;067;85.07;1
TRACT;06067008508;06;067;85.08;1
TRACT;06067008509;06;067;85.09;1
TRACT;06067008510;06;067;85.10;1
TRACT;06067008512;06;067;85.12;1
TRACT;06067008513;06;067;85.13;1
TRACT;06067008601;06;067;86.01;1
TRACT;06067008602;06;067;86.02;1
TRACT;06067008702;06;067;87.02;1
TRACT;06067008703;06;067;87.03;1
TRACT;06067008704;06;067;87.04;1
TRACT;06067008706;06;067;87.06;1
TRACT;06067008707;06;067;87.07;1
TRACT;06067008708;06;067;87.08;1
TRACT;06067008802;06;067;88.02;1
TRACT;06067008803;06;067;88.03;1
TRACT;06067008905;06;067;89.05;1
TRACT;06067008907;06;067;89.07;1
TRACT;06067008908;06;067;89.08;1
TRACT;06067008909;06;067;89.09;1
TRACT;06067008910;06;067;89.10;1
TRACT;06067008911;06;067;89.11;1
TRACT;06067008912;06;067;89.12;1
TRACT;06067008913;06;067;89.13;1
TRACT;06067009004;06;067;90.04;1
TRACT;06067009005;06;067;90.05;1
TRACT;06067009006;06;067;90.06;1
TRACT;06067009007;06;067;90.07;1
TRACT;06067009008;06;067;90.08;1
TRACT;06067009010;06;067;90.10;1
TRACT;06067009011;06;067;90.11;1
TRACT;06067009103;06;067;91.03;1
TRACT;06067009105;06;067;91.05;1
TRACT;06067009106;06;067;91.06;1
TRACT;06067009107;06;067;91.07;1
TRACT;06067009108;06;067;91.08;1
TRACT;06067009109;06;067;91.09;1
TRACT;06067009110;06;067;91.10;1
TRACT;06067009111;06;067;91.11;1
TRACT;06067009112;06;067;91.12;1
TRACT;06067009201;06;067;92.01;1
TRACT;06067009307;06;067;93.07;1
TRACT;06067009308;06;067;93.08;1
TRACT;06067009309;06;067;93.09;1
TRACT;06067009310;06;067;93.10;1
TRACT;06067009311;06;067;93.11;1
TRACT;06067009312;06;067;93.12;1
TRACT;06067009314;06;067;93.14;1
TRACT;06067009316;06;067;93.16;1
TRACT;06067009317;06;067;93.17;1
TRACT;06067009318;06;067;93.18;1
TRACT;06067009319;06;067;93.19;1
TRACT;06067009320;06;067;93.20;1
TRACT;06067009321;06;067;93.21;1
TRACT;06067009323;06;067;93.23;1
TRACT;06067009326;06;067;93.26;1
TRACT;06067009328;06;067;93.28;1
TRACT;06067009329;06;067;93.29;1
TRACT;06067009330;06;067;93.30;1
TRACT;06067009331;06;067;93.31;1
TRACT;06067009332;06;067;93.32;1
TRACT;06067009333;06;067;93.33;1
TRACT;06067009334;06;067;93.34;1
TRACT;06067009335;06;067;93.35;1
TRACT;06067009336;06;067;93.36;1
TRACT;06067009403;06;067;94.03;1
TRACT;06067009404;06;067;94.04;1
TRACT;06067009406;06;067;94.06;1
TRACT;06067009408;06;067;94.08;1
TRACT;06067009409;06;067;94.09;1
TRACT;06067009410;06;067;94.10;1
TRACT;06067009501;06;067;95.01;1
TRACT;06067009502;06;067;95.02;1
TRACT;06067009503;06;067;95.03;1
TRACT;06067009504;06;067;95.04;1
TRACT;06067009601;06;067;96.01;1
TRACT;06067009608;06;067;96.08;1
TRACT;06067009609;06;067;96.09;1
TRACT;06067009610;06;067;96.10;1
TRACT;06067009611;06;067;96.11;1
TRACT;06067009612;06;067;96.12;1
TRACT;06067009614;06;067;96.14;1
TRACT;06067009616;06;067;96.16;1
TRACT;06067009617;06;067;96.17;1
TRACT;06067009618;06;067;96.18;1
TRACT;06067009622;06;067;96.22;1
TRACT;06067009632;06;067;96.32;1
TRACT;06067009633;06;067;96.33;1
TRACT;06067009634;06;067;96.34;1
TRACT;06067009635;06;067;96.35;1
TRACT;06067009637;06;067;96.37;1
TRACT;06067009639;06;067;96.39;1
TRACT;06067009640;06;067;96.40;1
TRACT;06067009641;06;067;96.41;1
TRACT;06067009642;06;067;96.42;1
TRACT;06067009643;06;067;96.43;1
TRACT;06067009644;06;067;96.44;1
TRACT;06067009645;06;067;96.45;1
TRACT;06067009646;06;067;96.46;1
TRACT;06067009647;06;067;96.47;1
TRACT;06067009648;06;067;96.48;1
TRACT;06067009649;06;067;96.49;1
TRACT;06067009650;06;067;96.50;1
TRACT;06067009651;06;067;96.51;1
TRACT;06067009652;06;067;96.52;1
TRACT;06067009653;06;067;96.53;1
TRACT;06067009800;06;067;98.00;1
TRACT;06067009900;06;067;99.00;1
TRACT;06067988300;06;067;9883.00;1
