TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06017030201;06;017;302.01;1
TRACT;06017030202;06;017;302.02;1
TRACT;06017030301;06;017;303.01;1
TRACT;06017030302;06;017;303.02;1
TRACT;06017030402;06;017;304.02;1
TRACT;06017030403;06;017;304.03;1
TRACT;06017030404;06;017;304.04;1
TRACT;06017030502;06;017;305.02;1
TRACT;06017030504;06;017;305.04;1
TRACT;06017030506;06;017;305.06;1
TRACT;06017030507;06;017;305.07;1
TRACT;06017030601;06;017;306.01;1
TRACT;06017030603;06;017;306.03;1
TRACT;06017030604;06;017;306.04;1
TRACT;06017030605;06;017;306.05;1
TRACT;06017030606;06;017;306.06;1
TRACT;06017030701;06;017;307.01;1
TRACT;06017030706;06;017;307.06;1
TRACT;06017030709;06;017;307.09;1
TRACT;06017030710;06;017;307.10;1
TRACT;06017030711;06;017;307.11;1
TRACT;06017030712;06;017;307.12;1
TRACT;06017030801;06;017;308.01;1
TRACT;06017030804;06;017;308.04;1
TRACT;06017030807;06;017;308.07;1
TRACT;06017030808;06;017;308.08;1
TRACT;06017030809;06;017;308.09;1
TRACT;06017030810;06;017;308.10;1
TRACT;06017030811;06;017;308.11;1
TRACT;06017030812;06;017;308.12;1
TRACT;06017030901;06;017;309.01;1
TRACT;06017030902;06;017;309.02;1
TRACT;06017031000;06;017;310.00;1
TRACT;06017031100;06;017;311.00;1
TRACT;06017031200;06;017;312.00;1
TRACT;06017031301;06;017;313.01;1
TRACT;06017031302;06;017;313.02;1
TRACT;06017031404;06;017;314.04;1
TRACT;06017031405;06;017;314.05;1
TRACT;06017031406;06;017;314.06;1
TRACT;06017031407;06;017;314.07;1
TRACT;06017031408;06;017;314.08;1
TRACT;06017031409;06;017;314.09;1
TRACT;06017031503;06;017;315.03;1
TRACT;06017031504;06;017;315.04;1
TRACT;06017031505;06;017;315.05;1
TRACT;06017031506;06;017;315.06;1
TRACT;06017031601;06;017;316.01;1
TRACT;06017031602;06;017;316.02;1
TRACT;06017031700;06;017;317.00;1
TRACT;06017031800;06;017;318.00;1
TRACT;06017031900;06;017;319.00;1
TRACT;06017032001;06;017;320.01;1
TRACT;06017032002;06;017;320.02;1
TRACT;06017990000;06;017;9900.00;1
