TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06073000100;06;073;1.00;4
TRACT;06073000201;06;073;2.01;4
TRACT;06073000202;06;073;2.02;4
TRACT;06073000301;06;073;3.01;4
TRACT;06073000302;06;073;3.02;4
TRACT;06073000400;06;073;4.00;4
TRACT;06073000500;06;073;5.00;4
TRACT;06073000600;06;073;6.00;4
TRACT;06073000700;06;073;7.00;4
TRACT;06073000800;06;073;8.00;4
TRACT;06073000901;06;073;9.01;4
TRACT;06073000902;06;073;9.02;4
TRACT;06073001000;06;073;10.00;4
TRACT;06073001100;06;073;11.00;4
TRACT;06073001201;06;073;12.01;4
TRACT;06073001202;06;073;12.02;4
TRACT;06073001301;06;073;13.01;4
TRACT;06073001302;06;073;13.02;4
TRACT;06073001400;06;073;14.00;4
TRACT;06073001500;06;073;15.00;4
TRACT;06073001600;06;073;16.00;4
TRACT;06073001700;06;073;17.00;4
TRACT;06073001801;06;073;18.01;4
TRACT;06073001802;06;073;18.02;4
TRACT;06073001900;06;073;19.00;4
TRACT;06073002001;06;073;20.01;4
TRACT;06073002002;06;073;20.02;4
TRACT;06073002100;06;073;21.00;4
TRACT;06073002201;06;073;22.01;4
TRACT;06073002202;06;073;22.02;4
TRACT;06073002301;06;073;23.01;4
TRACT;06073002302;06;073;23.02;4
TRACT;06073002401;06;073;24.01;4
TRACT;06073002402;06;073;24.02;4
TRACT;06073002501;06;073;25.01;4
TRACT;06073002502;06;073;25.02;4
TRACT;06073002601;06;073;26.01;4
TRACT;06073002602;06;073;26.02;4
TRACT;06073002702;06;073;27.02;4
TRACT;06073002703;06;073;27.03;4
TRACT;06073002705;06;073;27.05;4
TRACT;06073002707;06;073;27.07;4
TRACT;06073002708;06;073;27.08;4
TRACT;06073002709;06;073;27.09;4
TRACT;06073002710;06;073;27.10;4
TRACT;06073002711;06;073;27.11;4
TRACT;06073002712;06;073;27.12;4
TRACT;06073002801;06;073;28.01;4
TRACT;06073002803;06;073;28.03;4
TRACT;06073002804;06;073;28.04;4
TRACT;06073002902;06;073;29.02;4
TRACT;06073002903;06;073;29.03;4
TRACT;06073002904;06;073;29.04;4
TRACT;06073002905;06;073;29.05;4
TRACT;06073003001;06;073;30.01;4
TRACT;06073003003;06;073;30.03;4
TRACT;06073003004;06;073;30.04;4
TRACT;06073003101;06;073;31.01;4
TRACT;06073003103;06;073;31.03;4
TRACT;06073003105;06;073;31.05;4
TRACT;06073003107;06;073;31.07;4
TRACT;06073003108;06;073;31.08;4
TRACT;06073003109;06;073;31.09;4
TRACT;06073003111;06;073;31.11;4
TRACT;06073003112;06;073;31.12;4
TRACT;06073003113;06;073;31.13;4
TRACT;06073003114;06;073;31.14;4
TRACT;06073003115;06;073;31.15;4
TRACT;06073003201;06;073;32.01;4
TRACT;06073003202;06;073;32.02;4
TRACT;06073003204;06;073;32.04;4
TRACT;06073003207;06;073;32.07;4
TRACT;06073003208;06;073;32.08;4
TRACT;06073003209;06;073;32.09;4
TRACT;06073003211;06;073;32.11;4
TRACT;06073003212;06;073;32.12;4
TRACT;06073003213;06;073;32.13;4
TRACT;06073003214;06;073;32.14;4
TRACT;06073003301;06;073;33.01;4
TRACT;06073003303;06;073;33.03;4
TRACT;06073003304;06;073;33.04;4
TRACT;06073003305;06;073;33.05;4
TRACT;06073003401;06;073;34.01;4
TRACT;06073003403;06;073;34.03;4
TRACT;06073003404;06;073;34.04;4
