TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06077003406;06;077;34.06;1
TRACT;06077003407;06;077;34.07;1
TRACT;06077003409;06;077;34.09;1
TRACT;06077003410;06;077;34.10;1
TRACT;06077003501;06;077;35.01;1
TRACT;06077003502;06;077;35.02;1
TRACT;06077003503;06;077;35.03;1
TRACT;06077003504;06;077;35.04;1
TRACT;06077003601;06;077;36.01;1
TRACT;06077003602;06;077;36.02;1
TRACT;06077003700;06;077;37.00;1
TRACT;06077003803;06;077;38.03;1,2
TRACT;06077003804;06;077;38.04;1
TRACT;06077003805;06;077;38.05;1
TRACT;06077003806;06;077;38.06;1
TRACT;06077003807;06;077;38.07;1
TRACT;06077003808;06;077;38.08;1
TRACT;06077003900;06;077;39.00;1,2
TRACT;06077004001;06;077;40.01;1
TRACT;06077004003;06;077;40.03;1
TRACT;06077004004;06;077;40.04;1
TRACT;06077004104;06;077;41.04;1
TRACT;06077004105;06;077;41.05;1
TRACT;06077004106;06;077;41.06;1
TRACT;06077004107;06;077;41.07;1
TRACT;06077004108;06;077;41.08;1
TRACT;06077004202;06;077;42.02;1
TRACT;06077004203;06;077;42.03;1
TRACT;06077004204;06;077;42.04;1
TRACT;06077004205;06;077;42.05;1
TRACT;06077004206;06;077;42.06;1
TRACT;06077004302;06;077;43.02;1
TRACT;06077004305;06;077;43.05;1
TRACT;06077004307;06;077;43.07;1
TRACT;06077004308;06;077;43.08;1
TRACT;06077004309;06;077;43.09;1
TRACT;06077004310;06;077;43.10;1
TRACT;06077004402;06;077;44.02;1
TRACT;06077004403;06;077;44.03;1
TRACT;06077004404;06;077;44.04;1
TRACT;06077004501;06;077;45.01;1
TRACT;06077004502;06;077;45.02;1
TRACT;06077004600;06;077;46.00;1
TRACT;06077004701;06;077;47.01;1
TRACT;06077004703;06;077;47.03;1
TRACT;06077004704;06;077;47.04;1
TRACT;06077004800;06;077;48.00;1,2
TRACT;06077004903;06;077;49.03;2
TRACT;06077004904;06;077;49.04;2
TRACT;06077004905;06;077;49.05;2
TRACT;06077004906;06;077;49.06;1,2
TRACT;06077005001;06;077;50.01;2
TRACT;06077005003;06;077;50.03;2
TRACT;06077005004;06;077;50.04;2
TRACT;06077005106;06;077;51.06;2
TRACT;06077005108;06;077;51.08;2
TRACT;06077005109;06;077;51.09;2
TRACT;06077005119;06;077;51.19;2
TRACT;06077005122;06;077;51.22;2
TRACT;06077005123;06;077;51.23;2
TRACT;06077005124;06;077;51.24;2
TRACT;06077005125;06;077;51.25;2
TRACT;06077005126;06;077;51.26;2
TRACT;06077005127;06;077;51.27;2
TRACT;06077005129;06;077;51.29;2
TRACT;06077005130;06;077;51.30;2
TRACT;06077005131;06;077;51.31;1,2
TRACT;06077005132;06;077;51.32;2
TRACT;06077005133;06;077;51.33;2
TRACT;06077005134;06;077;51.34;2
TRACT;06077005135;06;077;51.35;2
TRACT;06077005136;06;077;51.36;2
TRACT;06077005137;06;077;51.37;2
TRACT;06077005138;06;077;51.38;2
TRACT;06077005139;06;077;51.39;2
TRACT;06077005140;06;077;51.40;2
TRACT;06077005141;06;077;51.41;2
TRACT;06077005208;06;077;52.08;2
TRACT;06077005211;06;077;52.11;2
TRACT;06077005212;06;077;52.12;2
TRACT;06077005213;06;077;52.13;2
TRACT;06077005214;06;077;52.14;2
TRACT;06077005215;06;077;52.15;2
TRACT;06077005216;06;077;52.16;2
TRACT;06077005217;06;077;52.17;2
TRACT;06077005218;06;077;52.18;2
TRACT;06077005219;06;077;52.19;2
TRACT;06077005220;06;077;52.20;2
TRACT;06077005221;06;077;52.21;2
TRACT;06077005222;06;077;52.22;2
TRACT;06077005223;06;077;52.23;2
TRACT;06077005224;06;077;52.24;2
TRACT;06077005225;06;077;52.25;2
TRACT;06077005303;06;077;53.03;2
TRACT;06077005307;06;077;53.07;2
TRACT;06077005308;06;077;53.08;2
TRACT;06077005309;06;077;53.09;2
TRACT;06077005310;06;077;53.10;2
TRACT;06077005311;06;077;53.11;2
TRACT;06077005312;06;077;53.12;2
TRACT;06077005403;06;077;54.03;2
TRACT;06077005405;06;077;54.05;2
TRACT;06077005406;06;077;54.06;2
TRACT;06077005502;06;077;55.02;2
TRACT;06077005503;06;077;55.03;2
TRACT;06077980000;06;077;9800.00;2
