TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06075042700;06;075;427.00;3
TRACT;06075042800;06;075;428.00;3
TRACT;06075045100;06;075;451.00;3
TRACT;06075045201;06;075;452.01;3
TRACT;06075045202;06;075;452.02;3
TRACT;06075047600;06;075;476.00;3
TRACT;06075047701;06;075;477.01;3
TRACT;06075047702;06;075;477.02;3
TRACT;06075047801;06;075;478.01;3
TRACT;06075047802;06;075;478.02;3
TRACT;06075047902;06;075;479.02;3
TRACT;06075047903;06;075;479.03;3
TRACT;06075047904;06;075;479.04;3
TRACT;06075060100;06;075;601.00;3
TRACT;06075060400;06;075;604.00;3
TRACT;06075060502;06;075;605.02;3
TRACT;06075060701;06;075;607.01;3
TRACT;06075060702;06;075;607.02;3
TRACT;06075060703;06;075;607.03;3
TRACT;06075061000;06;075;610.00;3
TRACT;06075061101;06;075;611.01;3
TRACT;06075061102;06;075;611.02;3
TRACT;06075061200;06;075;612.00;3
TRACT;06075061401;06;075;614.01;3
TRACT;06075061402;06;075;614.02;3
TRACT;06075061501;06;075;615.01;3
TRACT;06075061502;06;075;615.02;3
TRACT;06075061503;06;075;615.03;3
TRACT;06075061504;06;075;615.04;3
TRACT;06075061505;06;075;615.05;3
TRACT;06075061506;06;075;615.06;3
TRACT;06075061507;06;075;615.07;3
TRACT;06075061508;06;075;615.08;3
TRACT;06075980200;06;075;9802.00;3
TRACT;06075980300;06;075;9803.00;3
TRACT;06075980401;06;075;9804.01;1
TRACT;06075980501;06;075;9805.01;3
TRACT;06075980600;06;075;9806.00;3
TRACT;06075980900;06;075;9809.00;3
TRACT;06075990100;06;075;9901.00;2,3
TRACT;06075990200;06;075;9902.00;3
