TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06047000201;06;047;2.01;1
TRACT;06047000202;06;047;2.02;1
TRACT;06047000204;06;047;2.04;1
TRACT;06047000205;06;047;2.05;1
TRACT;06047000301;06;047;3.01;1
TRACT;06047000303;06;047;3.03;1
TRACT;06047000305;06;047;3.05;1
TRACT;06047000306;06;047;3.06;1
TRACT;06047000401;06;047;4.01;1
TRACT;06047000403;06;047;4.03;1
TRACT;06047000404;06;047;4.04;1
TRACT;06047000503;06;047;5.03;1
TRACT;06047000504;06;047;5.04;1
TRACT;06047000505;06;047;5.05;1
TRACT;06047000601;06;047;6.01;1
TRACT;06047000602;06;047;6.02;1
TRACT;06047000603;06;047;6.03;1
TRACT;06047000701;06;047;7.01;1
TRACT;06047000702;06;047;7.02;1
TRACT;06047000801;06;047;8.01;1
TRACT;06047000802;06;047;8.02;1
TRACT;06047000901;06;047;9.01;1
TRACT;06047000903;06;047;9.03;1
TRACT;06047000904;06;047;9.04;1
TRACT;06047001003;06;047;10.03;1
TRACT;06047001004;06;047;10.04;1
TRACT;06047001005;06;047;10.05;1
TRACT;06047001006;06;047;10.06;1
TRACT;06047001007;06;047;10.07;1
TRACT;06047001008;06;047;10.08;1
TRACT;06047001101;06;047;11.01;1
TRACT;06047001200;06;047;12.00;1
TRACT;06047001301;06;047;13.01;1
TRACT;06047001302;06;047;13.02;1
TRACT;06047001401;06;047;14.01;1
TRACT;06047001402;06;047;14.02;1
TRACT;06047001501;06;047;15.01;1
TRACT;06047001502;06;047;15.02;1
TRACT;06047001503;06;047;15.03;1
TRACT;06047001601;06;047;16.01;1
TRACT;06047001603;06;047;16.03;1
TRACT;06047001604;06;047;16.04;1
TRACT;06047001700;06;047;17.00;1
TRACT;06047001801;06;047;18.01;1
TRACT;06047001901;06;047;19.01;1
TRACT;06047001902;06;047;19.02;1
TRACT;06047002001;06;047;20.01;1
TRACT;06047002002;06;047;20.02;1
TRACT;06047002100;06;047;21.00;1
TRACT;06047002201;06;047;22.01;1
TRACT;06047002203;06;047;22.03;1
TRACT;06047002204;06;047;22.04;1
TRACT;06047002301;06;047;23.01;1
TRACT;06047002303;06;047;23.03;1
TRACT;06047002304;06;047;23.04;1
TRACT;06047002305;06;047;23.05;1
TRACT;06047002306;06;047;23.06;1
TRACT;06047002401;06;047;24.01;1
TRACT;06047002403;06;047;24.03;1
TRACT;06047002404;06;047;24.04;1
TRACT;06047002500;06;047;25.00;1
TRACT;06047002601;06;047;26.01;1
TRACT;06047002602;06;047;26.02;1
