TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06087100100;06;087;1001.00;1
TRACT;06087100200;06;087;1002.00;1
TRACT;06087100300;06;087;1003.00;1
TRACT;06087100400;06;087;1004.00;1
TRACT;06087100500;06;087;1005.00;1
TRACT;06087100600;06;087;1006.00;1
TRACT;06087100700;06;087;1007.00;1
TRACT;06087100801;06;087;1008.01;1
TRACT;06087100802;06;087;1008.02;1
TRACT;06087100900;06;087;1009.00;1
TRACT;06087101001;06;087;1010.01;1
TRACT;06087101002;06;087;1010.02;1
TRACT;06087101100;06;087;1011.00;1
TRACT;06087101200;06;087;1012.00;1
TRACT;06087110101;06;087;1101.01;1
TRACT;06087110102;06;087;1101.02;1
TRACT;06087110201;06;087;1102.01;1
TRACT;06087110202;06;087;1102.02;1
TRACT;06087110301;06;087;1103.01;1
TRACT;06087110302;06;087;1103.02;1
TRACT;06087110401;06;087;1104.01;1
TRACT;06087110402;06;087;1104.02;1
TRACT;06087110503;06;087;1105.03;1
TRACT;06087110504;06;087;1105.04;1
TRACT;06087110505;06;087;1105.05;1
TRACT;06087110506;06;087;1105.06;1
TRACT;06087110601;06;087;1106.01;1
TRACT;06087110602;06;087;1106.02;1
TRACT;06087110700;06;087;1107.00;1
TRACT;06087120200;06;087;1202.00;1
TRACT;06087120301;06;087;1203.01;1
TRACT;06087120302;06;087;1203.02;1
TRACT;06087120400;06;087;1204.00;1
TRACT;06087120500;06;087;1205.00;1
TRACT;06087120600;06;087;1206.00;1
TRACT;06087120700;06;087;1207.00;1
TRACT;06087120800;06;087;1208.00;1
TRACT;06087120901;06;087;1209.01;1
TRACT;06087120902;06;087;1209.02;1
TRACT;06087121000;06;087;1210.00;1
TRACT;06087121100;06;087;1211.00;1
TRACT;06087121200;06;087;1212.00;1
TRACT;06087121300;06;087;1213.00;1
TRACT;06087121401;06;087;1214.01;1
TRACT;06087121402;06;087;1214.02;1
TRACT;06087121403;06;087;1214.03;1
TRACT;06087121501;06;087;1215.01;1
TRACT;06087121502;06;087;1215.02;1
TRACT;06087121601;06;087;1216.01;1
TRACT;06087121602;06;087;1216.02;1
TRACT;06087121701;06;087;1217.01;1
TRACT;06087121702;06;087;1217.02;1
TRACT;06087121801;06;087;1218.01;1
TRACT;06087121802;06;087;1218.02;1
TRACT;06087122001;06;087;1220.01;1
TRACT;06087122002;06;087;1220.02;1
TRACT;06087122004;06;087;1220.04;1
TRACT;06087122005;06;087;1220.05;1
TRACT;06087122100;06;087;1221.00;1
TRACT;06087122202;06;087;1222.02;1
TRACT;06087122203;06;087;1222.03;1
TRACT;06087122204;06;087;1222.04;1
TRACT;06087122205;06;087;1222.05;1
TRACT;06087122300;06;087;1223.00;1
TRACT;06087122401;06;087;1224.01;1
TRACT;06087122402;06;087;1224.02;1
TRACT;06087122500;06;087;1225.00;1
TRACT;06087123100;06;087;1231.00;1
TRACT;06087123300;06;087;1233.00;1
TRACT;06087990100;06;087;9901.00;1
