TYPE;FULLCODE;STATE;COUNTY;TRACT;SHEETS
TRACT;06065030101;06;065;301.01;1
TRACT;06065030103;06;065;301.03;1
TRACT;06065030104;06;065;301.04;1
TRACT;06065030200;06;065;302.00;1
TRACT;06065030300;06;065;303.00;1
TRACT;06065030400;06;065;304.00;1
TRACT;06065030501;06;065;305.01;1
TRACT;06065030502;06;065;305.02;1
TRACT;06065030503;06;065;305.03;1
TRACT;06065030602;06;065;306.02;1
TRACT;06065030603;06;065;306.03;1
TRACT;06065030604;06;065;306.04;1
TRACT;06065030605;06;065;306.05;1
TRACT;06065030700;06;065;307.00;1
TRACT;06065030800;06;065;308.00;1
TRACT;06065030900;06;065;309.00;1
TRACT;06065031001;06;065;310.01;1
TRACT;06065031002;06;065;310.02;1
TRACT;06065031100;06;065;311.00;1
TRACT;06065031200;06;065;312.00;1
TRACT;06065031300;06;065;313.00;1
TRACT;06065031401;06;065;314.01;1
TRACT;06065031402;06;065;314.02;1
TRACT;06065031501;06;065;315.01;1
TRACT;06065031503;06;065;315.03;1
TRACT;06065031504;06;065;315.04;1
TRACT;06065031601;06;065;316.01;1
TRACT;06065031602;06;065;316.02;1
TRACT;06065031701;06;065;317.01;1
TRACT;06065031702;06;065;317.02;1
TRACT;06065031703;06;065;317.03;1
TRACT;06065031704;06;065;317.04;1
TRACT;06065040101;06;065;401.01;1
TRACT;06065040102;06;065;401.02;1
TRACT;06065040201;06;065;402.01;1
TRACT;06065040202;06;065;402.02;1
TRACT;06065040203;06;065;402.03;1
TRACT;06065040204;06;065;402.04;1
TRACT;06065040302;06;065;403.02;1
TRACT;06065040303;06;065;403.03;1
TRACT;06065040304;06;065;403.04;1
TRACT;06065040305;06;065;403.05;1
TRACT;06065040402;06;065;404.02;1
TRACT;06065040403;06;065;404.03;1
TRACT;06065040404;06;065;404.04;1
TRACT;06065040405;06;065;404.05;1
TRACT;06065040501;06;065;405.01;1
TRACT;06065040502;06;065;405.02;1
TRACT;06065040503;06;065;405.03;1
TRACT;06065040603;06;065;406.03;1
TRACT;06065040604;06;065;406.04;1
TRACT;06065040605;06;065;406.05;1
TRACT;06065040606;06;065;406.06;1
TRACT;06065040609;06;065;406.09;1
TRACT;06065040611;06;065;406.11;1
TRACT;06065040616;06;065;406.16;1
TRACT;06065040617;06;065;406.17;1
TRACT;06065040618;06;065;406.18;1
TRACT;06065040619;06;065;406.19;1
TRACT;06065040620;06;065;406.20;1
TRACT;06065040621;06;065;406.21;1
TRACT;06065040622;06;065;406.22;1
TRACT;06065040701;06;065;407.01;1
TRACT;06065040702;06;065;407.02;1
TRACT;06065040703;06;065;407.03;1
TRACT;06065040806;06;065;408.06;1
TRACT;06065040807;06;065;408.07;1
TRACT;06065040808;06;065;408.08;1
TRACT;06065040809;06;065;408.09;1
TRACT;06065040812;06;065;408.12;1
TRACT;06065040813;06;065;408.13;1
TRACT;06065040814;06;065;408.14;1
TRACT;06065040815;06;065;408.15;1
TRACT;06065040816;06;065;408.16;1
TRACT;06065040821;06;065;408.21;1
TRACT;06065040901;06;065;409.01;1
TRACT;06065040902;06;065;409.02;1
TRACT;06065040903;06;065;409.03;1
TRACT;06065040904;06;065;409.04;1
TRACT;06065041001;06;065;410.01;1
TRACT;06065041002;06;065;410.02;1
TRACT;06065041003;06;065;410.03;1
TRACT;06065041004;06;065;410.04;1
TRACT;06065041101;06;065;411.01;1
TRACT;06065041102;06;065;411.02;1
TRACT;06065041201;06;065;412.01;1
TRACT;06065041202;06;065;412.02;1
TRACT;06065041203;06;065;412.03;1
TRACT;06065041301;06;065;413.01;1
TRACT;06065041302;06;065;413.02;1
TRACT;06065041403;06;065;414.03;1
TRACT;06065041404;06;065;414.04;1
TRACT;06065041405;06;065;414.05;1
TRACT;06065041406;06;065;414.06;1
TRACT;06065041407;06;065;414.07;1
TRACT;06065041408;06;065;414.08;1
TRACT;06065041410;06;065;414.10;1
TRACT;06065041411;06;065;414.11;1
TRACT;06065041412;06;065;414.12;1
TRACT;06065041413;06;065;414.13;1
TRACT;06065041414;06;065;414.14;1
TRACT;06065041415;06;065;414.15;1
TRACT;06065041500;06;065;415.00;1
TRACT;06065041601;06;065;416.01;1
TRACT;06065041602;06;065;416.02;1
TRACT;06065041702;06;065;417.02;1
TRACT;06065041703;06;065;417.03;1
TRACT;06065041704;06;065;417.04;1
TRACT;06065041803;06;065;418.03;1
TRACT;06065041804;06;065;418.04;1
TRACT;06065041805;06;065;418.05;1
TRACT;06065041806;06;065;418.06;1
TRACT;06065041807;06;065;418.07;1
TRACT;06065041808;06;065;418.08;1
TRACT;06065041809;06;065;418.09;1
TRACT;06065041810;06;065;418.10;1
TRACT;06065041812;06;065;418.12;1
TRACT;06065041813;06;065;418.13;1
TRACT;06065041904;06;065;419.04;1
TRACT;06065041905;06;065;419.05;1
TRACT;06065041906;06;065;419.06;1
TRACT;06065041909;06;065;419.09;1
TRACT;06065041910;06;065;419.10;1
TRACT;06065041912;06;065;419.12;1
TRACT;06065041913;06;065;419.13;1
TRACT;06065041914;06;065;419.14;1
TRACT;06065041915;06;065;419.15;1
TRACT;06065042003;06;065;420.03;1
TRACT;06065042004;06;065;420.04;1
TRACT;06065042005;06;065;420.05;1
TRACT;06065042007;06;065;420.07;1
TRACT;06065042008;06;065;420.08;1
TRACT;06065042009;06;065;420.09;1
TRACT;06065042010;06;065;420.10;1
TRACT;06065042012;06;065;420.12;1
TRACT;06065042015;06;065;420.15;1
TRACT;06065042016;06;065;420.16;1
TRACT;06065042017;06;065;420.17;1
TRACT;06065042018;06;065;420.18;1
TRACT;06065042206;06;065;422.06;1
TRACT;06065042207;06;065;422.07;1
TRACT;06065042208;06;065;422.08;1
TRACT;06065042209;06;065;422.09;1
TRACT;06065042210;06;065;422.10;1
TRACT;06065042212;06;065;422.12;1
TRACT;06065042213;06;065;422.13;1
TRACT;06065042214;06;065;422.14;1
TRACT;06065042217;06;065;422.17;1
TRACT;06065042300;06;065;423.00;1
TRACT;06065042401;06;065;424.01;1
TRACT;06065042402;06;065;424.02;1
TRACT;06065042403;06;065;424.03;1
TRACT;06065042404;06;065;424.04;1
TRACT;06065042405;06;065;424.05;1
TRACT;06065042406;06;065;424.06;1
TRACT;06065042407;06;065;424.07;1
TRACT;06065042408;06;065;424.08;1
TRACT;06065042409;06;065;424.09;1
TRACT;06065042410;06;065;424.10;1
TRACT;06065042411;06;065;424.11;1
TRACT;06065042412;06;065;424.12;1
TRACT;06065042505;06;065;425.05;1
TRACT;06065042507;06;065;425.07;1
TRACT;06065042508;06;065;425.08;1
TRACT;06065042509;06;065;425.09;1
TRACT;06065042510;06;065;425.10;1
TRACT;06065042511;06;065;425.11;1
TRACT;06065042512;06;065;425.12;1
TRACT;06065042513;06;065;425.13;1
TRACT;06065042514;06;065;425.14;1
TRACT;06065042515;06;065;425.15;1
TRACT;06065042516;06;065;425.16;1
TRACT;06065042517;06;065;425.17;1
TRACT;06065042518;06;065;425.18;1
TRACT;06065042519;06;065;425.19;1
TRACT;06065042520;06;065;425.20;1
TRACT;06065042521;06;065;425.21;1
TRACT;06065042522;06;065;425.22;1
TRACT;06065042523;06;065;425.23;1
TRACT;06065042621;06;065;426.21;1
TRACT;06065042622;06;065;426.22;1
TRACT;06065042623;06;065;426.23;1
TRACT;06065042624;06;065;426.24;1
TRACT;06065042625;06;065;426.25;1
TRACT;06065042626;06;065;426.26;1
TRACT;06065042627;06;065;426.27;1
TRACT;06065042628;06;065;426.28;1
TRACT;06065042629;06;065;426.29;1
TRACT;06065042630;06;065;426.30;1
TRACT;06065042631;06;065;426.31;1
TRACT;06065042632;06;065;426.32;1
TRACT;06065042708;06;065;427.08;1
TRACT;06065042709;06;065;427.09;1
TRACT;06065042711;06;065;427.11;1
TRACT;06065042714;06;065;427.14;1
TRACT;06065042716;06;065;427.16;1
TRACT;06065042717;06;065;427.17;1
TRACT;06065042719;06;065;427.19;1
TRACT;06065042720;06;065;427.20;1
TRACT;06065042723;06;065;427.23;1
TRACT;06065042724;06;065;427.24;1
TRACT;06065042726;06;065;427.26;1
TRACT;06065042728;06;065;427.28;1
TRACT;06065042730;06;065;427.30;1
TRACT;06065042731;06;065;427.31;1
TRACT;06065042732;06;065;427.32;1
TRACT;06065042733;06;065;427.33;1
TRACT;06065042737;06;065;427.37;1
TRACT;06065042738;06;065;427.38;1
TRACT;06065042739;06;065;427.39;1
TRACT;06065042740;06;065;427.40;1
TRACT;06065042741;06;065;427.41;1
TRACT;06065042742;06;065;427.42;1
TRACT;06065042743;06;065;427.43;1
TRACT;06065042744;06;065;427.44;1
TRACT;06065042745;06;065;427.45;1
TRACT;06065042746;06;065;427.46;1
TRACT;06065042747;06;065;427.47;1
TRACT;06065042748;06;065;427.48;1
TRACT;06065042749;06;065;427.49;1
TRACT;06065042750;06;065;427.50;1
TRACT;06065042751;06;065;427.51;1
TRACT;06065042752;06;065;427.52;1
TRACT;06065042801;06;065;428.01;1
TRACT;06065042802;06;065;428.02;1
TRACT;06065042902;06;065;429.02;1
TRACT;06065042903;06;065;429.03;1
TRACT;06065042905;06;065;429.05;1
TRACT;06065042906;06;065;429.06;1
TRACT;06065042907;06;065;429.07;1
TRACT;06065042908;06;065;429.08;1
TRACT;06065043001;06;065;430.01;1
TRACT;06065043003;06;065;430.03;1
TRACT;06065043005;06;065;430.05;1
TRACT;06065043006;06;065;430.06;1
TRACT;06065043007;06;065;430.07;1
TRACT;06065043008;06;065;430.08;1
TRACT;06065043009;06;065;430.09;1
TRACT;06065043010;06;065;430.10;1
TRACT;06065043201;06;065;432.01;1
TRACT;06065043202;06;065;432.02;1
TRACT;06065043203;06;065;432.03;1
TRACT;06065043204;06;065;432.04;1
TRACT;06065043205;06;065;432.05;1
TRACT;06065043206;06;065;432.06;1
TRACT;06065043207;06;065;432.07;1
TRACT;06065043208;06;065;432.08;1
TRACT;06065043209;06;065;432.09;1
TRACT;06065043210;06;065;432.10;1
TRACT;06065043211;06;065;432.11;1
TRACT;06065043216;06;065;432.16;1
TRACT;06065043217;06;065;432.17;1
TRACT;06065043218;06;065;432.18;1
TRACT;06065043220;06;065;432.20;1
TRACT;06065043222;06;065;432.22;1
TRACT;06065043227;06;065;432.27;1
TRACT;06065043228;06;065;432.28;1
TRACT;06065043229;06;065;432.29;1
TRACT;06065043235;06;065;432.35;1
TRACT;06065043246;06;065;432.46;1
TRACT;06065043248;06;065;432.48;1
TRACT;06065043252;06;065;432.52;1
TRACT;06065043254;06;065;432.54;1
TRACT;06065043256;06;065;432.56;1
TRACT;06065043262;06;065;432.62;1
TRACT;06065043264;06;065;432.64;1
TRACT;06065043265;06;065;432.65;1
TRACT;06065043266;06;065;432.66;1
TRACT;06065043267;06;065;432.67;1
TRACT;06065043270;06;065;432.70;1
TRACT;06065043271;06;065;432.71;1
TRACT;06065043272;06;065;432.72;1
TRACT;06065043274;06;065;432.74;1
TRACT;06065043276;06;065;432.76;1
TRACT;06065043278;06;065;432.78;1
TRACT;06065043279;06;065;432.79;1
TRACT;06065043292;06;065;432.92;1
TRACT;06065043293;06;065;432.93;1
TRACT;06065043294;06;065;432.94;1
TRACT;06065043295;06;065;432.95;1
TRACT;06065043296;06;065;432.96;1
TRACT;06065043297;06;065;432.97;1
TRACT;06065043298;06;065;432.98;1
TRACT;06065043304;06;065;433.04;1
TRACT;06065043306;06;065;433.06;1
TRACT;06065043307;06;065;433.07;1
TRACT;06065043308;06;065;433.08;1
TRACT;06065043309;06;065;433.09;1
TRACT;06065043310;06;065;433.10;1
TRACT;06065043311;06;065;433.11;1
TRACT;06065043312;06;065;433.12;1
TRACT;06065043313;06;065;433.13;1
TRACT;06065043314;06;065;433.14;1
TRACT;06065043315;06;065;433.15;1
TRACT;06065043316;06;065;433.16;1
TRACT;06065043318;06;065;433.18;1
TRACT;06065043319;06;065;433.19;1
TRACT;06065043401;06;065;434.01;1
TRACT;06065043403;06;065;434.03;1
TRACT;06065043404;06;065;434.04;1
TRACT;06065043405;06;065;434.05;1
TRACT;06065043503;06;065;435.03;1
TRACT;06065043505;06;065;435.05;1
TRACT;06065043506;06;065;435.06;1
TRACT;06065043509;06;065;435.09;1
TRACT;06065043512;06;065;435.12;1
TRACT;06065043513;06;065;435.13;1
TRACT;06065043517;06;065;435.17;1
TRACT;06065043518;06;065;435.18;1
TRACT;06065043519;06;065;435.19;1
TRACT;06065043520;06;065;435.20;1
TRACT;06065043521;06;065;435.21;1
TRACT;06065043522;06;065;435.22;1
TRACT;06065043523;06;065;435.23;1
TRACT;06065043524;06;065;435.24;1
TRACT;06065043601;06;065;436.01;1
TRACT;06065043602;06;065;436.02;1
TRACT;06065043701;06;065;437.01;1
TRACT;06065043702;06;065;437.02;1
TRACT;06065043703;06;065;437.03;1
TRACT;06065043802;06;065;438.02;1
TRACT;06065043807;06;065;438.07;1
TRACT;06065043809;06;065;438.09;1
TRACT;06065043810;06;065;438.10;1
TRACT;06065043812;06;065;438.12;1
TRACT;06065043813;06;065;438.13;1
TRACT;06065043818;06;065;438.18;1
TRACT;06065043820;06;065;438.20;1
TRACT;06065043821;06;065;438.21;1
TRACT;06065043822;06;065;438.22;1
TRACT;06065043823;06;065;438.23;1
TRACT;06065043824;06;065;438.24;1
TRACT;06065043900;06;065;439.00;1
TRACT;06065044000;06;065;440.00;1
TRACT;06065044101;06;065;441.01;1
TRACT;06065044102;06;065;441.02;1
TRACT;06065044103;06;065;441.03;1
TRACT;06065044104;06;065;441.04;1
TRACT;06065044200;06;065;442.00;1
TRACT;06065044300;06;065;443.00;1
TRACT;06065044403;06;065;444.03;1,2
TRACT;06065044404;06;065;444.04;1
TRACT;06065044405;06;065;444.05;1,2
TRACT;06065044406;06;065;444.06;1
TRACT;06065044407;06;065;444.07;1,2
TRACT;06065044505;06;065;445.05;2
TRACT;06065044507;06;065;445.07;2
TRACT;06065044509;06;065;445.09;2
TRACT;06065044510;06;065;445.10;2
TRACT;06065044515;06;065;445.15;2
TRACT;06065044516;06;065;445.16;2
TRACT;06065044517;06;065;445.17;2
TRACT;06065044518;06;065;445.18;2
TRACT;06065044520;06;065;445.20;2
TRACT;06065044521;06;065;445.21;1,2
TRACT;06065044523;06;065;445.23;2
TRACT;06065044524;06;065;445.24;2
TRACT;06065044602;06;065;446.02;2
TRACT;06065044604;06;065;446.04;2
TRACT;06065044605;06;065;446.05;2
TRACT;06065044606;06;065;446.06;1,2
TRACT;06065044701;06;065;447.01;2
TRACT;06065044702;06;065;447.02;2
TRACT;06065044804;06;065;448.04;2
TRACT;06065044805;06;065;448.05;2
TRACT;06065044806;06;065;448.06;2
TRACT;06065044807;06;065;448.07;2
TRACT;06065044904;06;065;449.04;2
TRACT;06065044907;06;065;449.07;2
TRACT;06065044911;06;065;449.11;2
TRACT;06065044916;06;065;449.16;2
TRACT;06065044917;06;065;449.17;2
TRACT;06065044918;06;065;449.18;2
TRACT;06065044919;06;065;449.19;2
TRACT;06065044921;06;065;449.21;2
TRACT;06065044922;06;065;449.22;2
TRACT;06065044923;06;065;449.23;2
TRACT;06065044924;06;065;449.24;2
TRACT;06065044925;06;065;449.25;2
TRACT;06065044926;06;065;449.26;2
TRACT;06065044927;06;065;449.27;2
TRACT;06065044928;06;065;449.28;2
TRACT;06065044929;06;065;449.29;2
TRACT;06065044930;06;065;449.30;2
TRACT;06065044931;06;065;449.31;2
TRACT;06065044932;06;065;449.32;2
TRACT;06065044933;06;065;449.33;2
TRACT;06065044934;06;065;449.34;2
TRACT;06065045000;06;065;450.00;2
TRACT;06065045103;06;065;451.03;2
