ID,PM25,OZONE,CANCER
6001405302,11.1726621917808,28.3403640522876,28.6525439918993
6001405401,11.1610679452055,28.475785620915,28.0501002958719
6001405402,11.1333843835616,28.569897385620905,28.170291150466696
6001405500,11.1580835616438,28.6412647058824,27.924079243491292
6001405600,11.1622326027397,28.8155326797386,27.880960339771196
6001405700,11.1372153424658,29.043008496732,27.4464358099048
6001405800,11.1195090410959,28.943065359477096,27.321335153996092
6001405901,11.0893736986301,28.8759300653595,26.51051352731429
6001405902,11.1103731506849,28.728692156862696,27.3921304025446
6001406000,11.099767671232902,28.499415032679696,27.9240692566987
6001406100,10.9993693150685,29.1206849673203,26.4179085940556
6001406201,11.0712271232877,29.0259039215686,26.0405251743551
6001406202,11.056154246575298,29.1474640522876,26.081864998393
6001406300,11.0815402739726,29.17882091503269,26.2092966053583
6001406400,11.1121438356164,29.28370261437909,26.6082795634282
6001406500,11.062498630137,29.427283006535905,25.7872576641082
6001406601,11.085461369863,29.726815032679696,25.906609596674105
6001406602,11.1081361643836,29.5390045751634,26.17822061254269
6001406700,11.1282197260274,29.935877124183,25.94441236696129
6001406800,11.0812742465753,30.1601169934641,25.6299995419438
6001406900,11.063972602739701,30.3030490196078,25.5310694584457
6001407000,11.0471526027397,29.8961091503268,25.680229915574795
6001407101,11.0438328767123,29.5113633986928,25.872209371625296
6001407102,11.0226465753425,29.63379673202609,25.8559906744938
6001407200,11.0155476712329,29.365197385620892,26.1438977438677
6001407300,10.9246720547945,29.5693235294118,26.3050110094997
6001407400,10.949215890411002,29.7289450980392,26.3236028724405
6001407500,10.941812054794502,30.022855555555605,25.852226609182697
6001407600,10.9981602739726,29.838948366013096,25.70151564829669
6001407700,10.9696695890411,30.17257124183009,25.814813757665892
6001407800,10.9930517808219,30.3967535947712,25.6912298836811
6001407900,11.018937260274,30.473021568627505,26.045675813896803
6001408000,11.1052947945205,30.5976568627451,25.4742301360688
6001408100,10.9713830136986,31.4094326797386,26.474475254011896
6001408200,10.9296684931507,30.750649019607796,25.8199748229725
6001408300,10.9031476712329,31.103518300653597,25.96757869350669
6001408400,10.8598063013699,30.8600490196078,25.842472247099
6001408500,10.8508265753425,30.60551176470589,26.00141466650989
6001408600,10.8963646575342,30.49690588235289,26.1920855544335
6001408700,10.9223534246575,30.288746405228796,25.8226689721557
6001408800,10.865518630137,30.0151379084967,26.0697313721619
6001408900,10.820438630137,30.2561555555556,26.0560429172596
6001409000,10.7379463013699,29.5914176470588,27.0731415552364
6001409100,10.7041361643836,30.4038326797386,27.1391234097482
6001409200,10.6797857534247,30.5810006535948,26.5401586734232
6001409300,10.7076528767123,30.7208490196078,26.5805250254062
6001409400,10.7548663013699,30.5062986928105,26.2039679262824
6001409500,10.800483835616399,30.409314379085,26.3101752880452
6001409600,10.7857191780822,30.7794326797386,26.1633775546452
6001409700,10.8093221917808,30.998808496732,26.0870907234465
6001409800,10.827449041095898,31.373750326797403,26.494168755301896
6001409900,10.8366293150685,32.0838104575163,27.0441952376256
6001410000,10.738081369863002,32.131445751634,27.045105335899404
6001410100,10.75706,31.3968163398693,26.9724187779874
6001410200,10.7452197260274,31.2724196078431,26.283846281420598
6001410300,10.7389520547945,30.9710692810458,26.049879113208203
6001410400,10.7136764383562,31.0936032679739,26.5440287887575
6001410500,11.1618654794521,27.4417908496732,28.8979871949239
6001420100,11.1719652054795,28.1646065359477,28.85725972150709
6001420200,11.1495309589041,28.0173751633987,28.72916003741989
6001420300,11.1106616438356,27.768982352941197,28.58521750624149
6001420400,11.0820561643836,27.5589810457516,26.7569067177863
6001420500,11.1395,27.8573,26.5379035780429
6001420600,11.156777260274,28.0517869281046,26.694936708117496
6001421100,11.2661098630137,28.9067490196078,27.99498728677
6001421200,11.2381665753425,28.637887581699296,27.884726520072896
6001421300,11.2038183561644,28.30982091503269,27.419769550756
6001421400,11.2270104109589,28.5299928104575,26.3305471709672
6001421500,11.2694049315069,28.9320522875817,26.182755166612896
6001421600,11.2666797260274,28.8824673202614,26.4489561011891
6001421700,11.2211136986301,28.3890869281046,26.678839224666092
6001421800,11.178598630137,28.12939673202609,27.1371228194868
6001421900,11.1315035616438,27.7962633986928,26.8287721501991
6001422000,11.0317567123288,27.141743137254892,27.728872991083
6001422100,11.0786068493151,27.466977124183,27.1483363528206
6001422200,11.131968767123302,27.6948300653595,27.171914097187692
6001422300,11.159276712328799,27.998543137254888,26.940158287954105
6001422400,11.207568493150697,28.268590196078396,26.9241247447944
6001422500,11.248894246575299,28.601656209150292,26.6431018189132
6001422600,11.2549336986301,28.7241784313726,25.9709385531068
6001422700,11.2684336986301,28.791700000000002,27.1954307429186
6001422800,11.2366961643836,28.4231594771242,27.289878757079304
6001422900,11.1924408219178,28.15239411764709,27.2424131997106
6001423000,11.1618838356164,27.8933503267974,27.1601235184995
6001423100,11.1211345205479,27.6039503267974,27.6760445771202
6001423200,11.0824079452055,27.3700535947712,27.476013074655896
6001423300,11.1305243835616,27.566634640522896,28.117912869832505
6001423400,11.1721484931507,27.8138006535948,28.205657185362
6001423500,11.1977161643836,28.0591130718954,27.884994471604696
6001423601,11.2363778082192,28.3621032679739,28.4987668636498
6001423602,11.2317315068493,28.391627450980405,27.477724687342292
6001423700,11.2594473972603,28.711464705882396,27.7629607103718
6001423800,11.2602895890411,28.7820209150327,28.477099986113
6001423901,11.2155873972603,28.008337908496696,28.784892213794
6001423902,11.2371909589041,28.3433862745098,28.5814372959741
6001424001,11.1865421917808,27.77941111111109,28.4487371833206
6001424002,11.1644421917808,27.5900176470588,29.2412746344229
6001425101,11.098697260274,27.09506078431369,29.5703597295774
6001425102,11.1326002739726,27.259599999999995,29.2847077949482
6001425103,11.1399638356164,27.3624647058824,29.006821902402
6001425104,11.1833391780822,27.5096718954248,29.5111290617791
6001426100,11.2178002739726,29.21417973856209,27.304810275257704
6001426200,11.2427778082192,28.724595424836604,28.3470170399309
6001427100,10.952543835616401,29.0233065359477,26.1035633257341
6001427200,11.0342756164384,28.5841006535948,26.138925792142395
6001427300,11.0569838356164,28.064807189542496,26.202830965643
6001427600,10.996764109589,27.712190849673203,26.1924905402348
6001427700,10.9713175342466,27.7097019607843,25.9222701522988
6001427800,10.995044109589,28.063349019607802,25.77959005872369
6001427900,10.9898679452055,28.3256862745098,26.4799377926608
6001428000,10.9811402739726,28.5959581699346,26.4283373231011
6001428100,10.9257304109589,28.95075686274509,25.98955228748609
6001428200,10.9100035616438,28.8079568627451,26.4517366328404
6001428301,10.7884019178082,28.9357169934641,26.2099626799186
6001428302,10.8249594520548,28.66284705882349,25.6404184562512
6001428400,10.936612876712298,28.5329810457516,26.44012004195349
6001428500,10.9446583561644,28.34111568627449,25.7547669008961
6001428600,10.9537397260274,28.07794313725489,25.5136482117414
6001428700,10.980357260274,27.2594535947712,29.3157232238436
6001430101,10.5766504109589,36.1039215686274,26.524175646605
6001430102,10.8342463013699,33.980768627451,26.467813800157
6001430200,10.62034,34.4774699346405,26.5390450169936
6001430300,10.649597260274,33.7335588235294,26.2681219102875
6001430400,10.645658630137,33.0599549019608,26.5161014286369
6001430500,10.5921695890411,32.7971503267974,27.5016923871342
6001430600,10.5874479452055,33.2038156862745,27.43553587268349
6001430700,10.5821539726027,33.7387130718954,27.2080801838794
6001430800,10.5448145205479,34.2859660130719,27.2694632908781
6001430900,10.5622602739726,33.6820653594771,27.6781923547564
6001431000,10.5348610958904,33.8233450980392,27.6410735533799
6001431100,10.5129980821918,34.1895908496732,27.525121264279296
6001431200,10.5107912328767,33.6494,27.510330709296095
6001432100,10.7000871232877,31.604605882352896,27.451599283811092
6001432200,10.6872295890411,31.2664078431373,26.2334697653282
6001432300,10.681085753424702,30.9643803921569,26.525011089766892
6001432400,10.6355594520548,30.3547156862745,25.79867269296169
6001432501,10.6357767123288,30.9211039215686,26.0417918990134
6001432502,10.668384109589,30.7011490196078,26.6497728105371
6001432600,10.6585580821918,31.2922274509804,26.0176646965063
6001432700,10.6634342465753,31.711390849673204,27.49295838444389
6001432800,10.6541517808219,32.2645751633987,27.31770079104909
6001433000,10.6268917808219,31.9222261437908,27.4520062123876
6001433102,10.5860136986301,31.967660130719,27.3663559501835
6001433103,10.6079569863014,31.7872222222222,27.2251198770111
6001433104,10.6196079452055,31.5434653594771,26.5222352298422
6001433200,10.5917950684932,31.5064405228758,28.216233893444105
6001433300,10.5726975342466,31.171250980392198,27.803793012115488
6001433400,10.5469706849315,30.7819947712418,27.819442306768497
6001433500,10.5306909589041,31.2203901960784,30.16440672631069
6001433600,10.5247865753425,31.5892,30.1681028028044
6001433700,10.5378556164384,32.5781960784314,28.81437474592069
6001433800,10.5771205479452,32.2951470588235,28.1834059201197
6001433900,10.5776583561644,32.6231424836601,28.276358132323
6001434000,10.549595890411,32.7249849673203,28.6809027394318
6001435102,10.3844115068493,34.8865758169935,26.7604416490092
6001435103,10.2027690410959,36.9538575163399,26.6992349922344
6001435104,10.3048353424658,35.1634287581699,27.3420571565986
6001435200,10.4903443835616,34.7436934640523,27.19047453325509
6001435300,10.4878961643836,34.2635745098039,27.4179297681618
6001435400,10.4869895890411,33.6180104575163,27.8953243004167
6001435500,10.5081616438356,33.2794836601307,28.510786233312
6001435601,10.4913882191781,32.9573065359477,28.2579993716598
6001435602,10.516762739726,32.8164549019608,28.5874991505095
6001435700,10.5030682191781,32.5061941176471,28.5875294456568
6001435800,10.5060098630137,32.0423960784314,29.2001489124749
6001435900,10.4945052054795,31.45363790849669,30.4809159857966
6001436000,10.4828553424658,31.763268627451,30.964935396011
6001436100,10.4886043835616,32.232954248366,28.9888619540929
6001436200,10.4678438356164,32.6229065359477,28.6949903776513
6001436300,10.457464109589,33.314108496732,28.32870085972049
6001436401,10.46568,34.2379980392157,27.2042715036922
6001436402,10.4185884931507,35.0740281045752,26.7729187181809
6001436500,10.4263350684932,34.0906529411765,27.7789949453418
6001436601,10.4171654794521,33.7430026143791,28.6772720176502
6001436602,10.4017065753425,33.5221333333333,29.2398962813052
6001436700,10.4476646575342,33.0073013071895,29.5809284088354
6001436800,10.4108920547945,33.2165183006536,30.2194324130507
6001436900,10.4431167123288,32.6813712418301,30.7160771635442
6001437000,10.3974347945205,32.958245751634,28.565238776681696
6001437101,10.267542739726,32.3067176470588,28.3245314612188
6001437102,10.3293753424658,33.0145261437909,28.246197292590903
6001437200,10.3789693150685,32.6106065359477,28.3759085605457
6001437300,10.3397821917808,33.2521679738562,28.478824084741092
6001437400,10.3729969863014,33.4407522875817,28.8998610253158
6001437500,10.3722619178082,33.7181633986928,28.3258276560316
6001437600,10.3349183561644,33.6890196078431,28.17498897434229
6001437701,10.3278526027397,34.0490418300654,27.4447096474041
6001437702,10.3552178082192,33.926960130719,27.7616654011583
6001437800,10.3567695890411,34.082814379085,27.8248041816176
6001437900,10.3532673972603,34.3420758169935,27.7034138633366
6001438000,10.2158975342466,35.4164699346405,27.112604089545496
6001438100,10.2188673972603,35.0679516339869,27.225446725307602
6001438201,10.292917260274,33.8304078431373,28.057439343369804
6001438203,10.232777260274,34.4616888888889,27.353488207292692
6001438204,10.2785947945205,34.3913758169935,27.1774857719687
6001438300,10.314201369863,33.416231372549,28.151144473813
6001438400,10.2660701369863,33.6274895424837,27.982339899209496
6001440100,10.0648109589041,36.9395045751634,27.0477028741252
6001440200,10.1229991780822,35.6086248366013,27.151025155212896
6001440301,10.1596010958904,34.9627745098039,27.5036802499262
6001440304,10.1390682191781,33.892739869281,27.7573171883791
6001440305,10.1069476712329,33.9751091503268,27.4432411262819
6001440306,10.1297260273973,34.171,27.4306908095728
6001440307,10.1379805479452,34.7924176470588,27.470501950955
6001440308,10.0936942465753,35.4545614379085,27.3332891390685
6001440331,10.1896021917808,33.6255718954248,27.43393921182029
6001440332,10.1328,33.5982235294118,27.498210170204
6001440333,10.208755890411,33.9392555555556,27.50044200743689
6001440334,10.165484109589,34.2480967320261,27.45285772559
6001440335,10.0770898630137,35.9431843137255,27.2792998913318
6001440336,10.0595315068493,35.8050026143791,27.3255377324029
6001441100,9.88296438356164,37.56216143790849,26.7513322741253
6001441200,9.9791095890411,36.6978947712418,27.17270749696789
6001441301,9.99644465753425,36.2792581699346,27.6785358975808
6001441302,10.0355712328767,35.756760130719,27.7552142181903
6001441401,10.0712953424658,35.1771222222222,27.6512669189034
6001441402,10.0942117808219,35.0854843137255,27.4725484124621
6001441501,10.084317260274,34.0485555555556,27.4545379507528
6001441503,9.81098410958904,36.1160091503268,27.9380088732688
6001441521,10.0818210958904,34.6851575163399,27.6295047794435
6001441522,10.1227120547945,34.5241169934641,27.4989528102906
6001441523,10.0481271232877,34.9224013071895,27.3101877940711
6001441524,10.0341797260274,34.8207418300654,27.4352937473814
6001441601,10.029002739726,35.4258379084967,27.8041855738542
6001441602,10.0036591780822,35.7244967320261,27.6683905345091
6001441700,9.971785205479447,36.0494718954248,27.9469301705346
6001441800,9.92912849315069,36.6730947712418,27.648585161206896
6001441921,9.797881095890412,37.4924052287582,27.3723143679167
6001441923,9.88566438356164,36.9020392156863,27.689344094037995
6001441924,9.87372821917808,37.24706993464049,27.2757850916337
6001441925,9.808144931506853,37.5876320261438,27.150145620387505
6001441926,9.83186438356164,37.1579026143791,27.6681335350663
6001441927,9.84642219178082,37.1950300653595,27.539709702125496
6001442000,9.708756986301372,38.4625764705882,26.6016305190574
6001442100,9.756553424657533,38.0539581699346,26.9542521609312
6001442200,9.67793205479452,38.363260130719,26.9713522537364
6001442301,9.73844493150685,37.77764771241831,27.8902337323446
6001442302,9.75851917808219,37.7765359477124,27.3179433779124
6001442400,9.7855098630137,37.364968627451,27.5901658626098
6001442500,9.8467501369863,36.912137254902,27.5686996506898
6001442601,9.90205808219178,36.5331385620915,27.8511908521452
6001442602,9.93656164383562,36.2789202614379,27.749782979326696
6001442700,9.900850684931513,36.2563764705882,27.895141175244202
6001442800,9.84072876712329,36.763396732026095,28.26860598255429
6001442900,9.75571397260274,37.4257666666667,28.744825607348705
6001443001,9.681505479452047,38.1543954248366,27.8454724462281
6001443002,9.70073835616438,37.8762137254902,28.42083091577849
6001443102,9.55923369863014,38.9856555555556,27.0825724269351
6001443103,9.49804794520548,39.6004078431373,25.898237089163292
6001443104,9.607944657534253,38.865037254902,26.229052688094296
6001443105,9.612507123287672,38.7405516339869,26.8026108606889
6001443200,9.3969202739726,40.045688235294094,26.3363460888768
6001443301,9.467199452054793,39.6427013071895,27.485633562746905
6001443321,9.5241501369863,39.1742836601307,28.1363799464709
6001443322,9.497509315068488,39.3659503267974,27.3063167414574
6001444100,9.996318904109588,35.3061921568627,28.0729177247999
6001444200,9.96734794520548,35.0662496732026,27.791267552412705
6001444301,9.94178712328767,34.7455111111111,27.6482012643128
6001444302,9.8472005479452,35.2236692810458,27.7500580100731
6001444400,9.936898630136993,35.4252078431373,28.0255361124136
6001444500,9.91303643835616,35.6786026143791,27.8321283424829
6001444601,9.87384136986301,36.0791130718954,28.0426700865291
6001444602,9.804759452054792,36.5891620915033,28.6501759079745
6001450101,10.1319282191781,39.9326294117647,28.1500532760009
6001450102,10.2346329863014,39.8166660130719,27.773147393243296
6001450200,10.3197178082192,39.1854718954248,27.39208704575489
6001450300,10.2772284931507,39.0718751633987,27.5376481052099
6001450400,10.3186838356164,38.68093333333329,27.643520809149596
6001450501,10.3284246575342,38.366279084967296,27.833996222612
6001450502,10.3950336986301,37.6095732026144,27.34672485786909
6001450601,10.0389345205479,38.5335169934641,26.6809062758542
6001450602,10.0708592876712,39.0807986928105,28.14638258622289
6001450603,10.1426717260274,39.179831372549,28.252243357751105
6001450604,10.0141957534247,39.8237385620915,27.70493054767009
6001450605,9.948258931506848,39.934215032679695,27.6055684690478
6001450606,10.0039392054795,39.442507189542496,27.49472029141789
6001450607,9.8844162739726,39.7819163398693,27.4163847258977
6001450701,9.12721589041096,42.2846699346405,25.690867467861896
6001450741,9.810732767123287,40.4077738562091,27.2308236770855
6001450742,9.681392602739733,41.3543764705882,27.1638047540111
6001450743,10.0868055068493,39.700737254902,28.3335400583945
6001450744,10.0095605205479,40.426324836601296,28.1998407043814
6001450745,9.8781295890411,40.7511679738562,28.0108635743981
6001450746,9.89240843835616,40.3125300653595,27.5668092866344
6001450750,10.037383890411,40.5432509803922,28.3448212170453
6001450751,10.0421383013699,41.0369751633987,28.7143008188621
6001450752,10.103492630137,41.2461588235294,28.6211440628804
6001451101,9.068773424657532,46.0939509803922,26.36612385376869
6001451102,9.431771041095892,42.4956379084967,25.1767933623642
6001451201,9.76166008219178,43.407831372549,27.6673954380304
6001451202,9.99645843835616,42.7395758169935,27.079823747200397
6001451300,9.77481287671233,41.6868503267974,29.083524885148705
6001451401,9.67769073972603,42.92586797385619,28.469537349648004
6001451403,9.66711167123288,42.4179209150327,28.793896450179496
6001451404,9.615153232876708,42.526431372549,28.6751485562047
6001451501,9.463925287671232,43.612360130719,26.2091295171371
6001451503,9.55709597260274,43.28383790849671,27.6686676205864
6001451504,9.644930493150692,43.6219934640523,27.6183337740987
6001451505,9.56992789041096,43.8268921568627,27.1050905848667
6001451506,9.528991150684933,43.7539418300654,26.698430426679305
6001451601,9.47080347945206,43.0638274509804,26.6635176228566
6001451602,9.51774249315068,42.6691496732026,27.246955621714296
6001451701,9.55780394520548,42.3943725490196,28.2120565251093
6001451703,9.57519008219178,42.0788366013072,27.7630058977494
6001451704,9.515292575342468,42.3569169934641,26.051643604753096
6001981900,11.0161024657534,26.9820764705882,26.5198447022711
6001982000,11.0832002739726,27.42704248366009,30.48733650032329
6001983200,11.1422923287671,27.7689941176471,28.966689393486
6001990000,,,
6003010000,6.13226243835616,50.97417973856209,16.4922856418513
6005000101,7.6116098630137,53.820788235294096,32.0844510903884
6005000102,6.63740090410959,52.0171091503268,31.0521459728302
6005000200,8.15701726027397,54.035761437908505,33.8640087169197
6005000301,8.92622356164384,53.368216993464095,32.5100481749473
6005000303,9.57912356164384,53.3087888888889,33.6350173108591
6005000304,9.98604136986301,53.6099411764706,32.4989343043939
6005000401,8.66155589041096,54.0575836601307,35.9615170745897
6005000402,8.34491917808219,54.1987908496732,34.5560181532863
6005000500,9.13007890410959,54.19517516339871,35.3886520594026
6007000102,8.93185726027397,51.9442810457516,40.1093978734914
6007000103,8.86945561643836,52.038062745098,39.6264085283479
6007000104,8.88996547945206,51.7614104575163,39.9146865496231
6007000201,8.85112931506849,51.5641562091503,40.099838140416495
6007000202,8.90709260273973,51.6114967320261,40.3183357730159
6007000300,8.90742684931507,51.499433986928096,40.6157208825491
6007000401,8.89049260273973,51.2726581699346,38.7411876726052
6007000402,8.93502767123288,51.3557764705882,39.72615990461129
6007000501,8.99818410958904,51.2452620915033,39.7684611905918
6007000502,9.008513424657528,51.4702679738562,40.9698188725585
6007000601,8.9754101369863,51.4466130718954,40.2865608929038
6007000603,8.99298356164384,51.6053405228758,41.5196312012238
6007000604,8.9899504109589,51.5158764705882,41.4733484622424
6007000700,8.98786219178082,51.7248549019608,41.3304319080509
6007000800,8.95549315068493,52.0591947712418,40.2346371354814
6007000901,8.89073616438356,52.8265222222222,39.4475820084034
6007000903,8.97993315068493,52.3297176470588,39.949769121699
6007000904,8.9641202739726,52.3718490196078,39.7360643353354
6007001000,9.0012104109589,51.8072006535948,41.1824359040188
6007001100,9.02291397260274,51.5747555555556,40.59802204678049
6007001200,9.007490958904112,52.061842483660094,40.6308658970564
6007001300,9.00461424657534,52.0996725490196,40.4580424913088
6007001400,8.78924493150685,50.983937254902,36.7867954373008
6007001500,8.99909397260274,51.51407843137249,38.112978655130895
6007001600,7.88781808219178,53.2364869281046,35.3436479984756
6007001702,8.15499123287671,53.9519261437908,34.7071124815168
6007001703,8.09570876712329,53.9933960784314,34.4663688799442
6007001704,7.68342301369863,53.050368627451,30.4470203443464
6007001800,8.24937232876712,54.2762052287582,36.5966017099742
6007001900,8.15600410958904,54.3915477124183,34.3313867094345
6007002000,8.2453501369863,54.55656339869281,36.3690681041096
6007002100,8.37767698630137,54.3285150326797,37.1734511197167
6007002200,8.67518630136986,54.0504653594771,37.3602147886386
6007002300,8.42507726027397,54.8611745098039,37.2274896753153
6007002400,7.9031701369863,55.094496732026094,36.587115968181294
6007002500,8.41987178082192,54.9425156862745,39.694898586112096
6007002601,8.21927315068493,55.4071529411765,38.8247550214186
6007002602,8.22914301369863,55.3359124183007,38.701648437156095
6007002700,8.45965643835616,54.922095424836606,39.7065204054246
6007002800,8.60236383561644,54.565422875817,40.4882664651133
6007002900,8.67639863013699,54.2510516339869,39.8561069971015
6007003001,8.55433808219178,54.755243137254894,40.6901672962948
6007003002,8.64687561643836,54.478114379085,40.3642490063296
6007003100,8.43625780821918,55.0087183006536,39.3644631675939
6007003200,8.5062898630137,54.62224967320261,39.3800830309132
6007003300,8.35518109589041,54.73191372549021,38.8176874983647
6007003400,8.80726164383562,52.342151633986894,39.5238178763268
6007003501,8.81496602739726,51.5674549019608,39.7981845874574
6007003502,8.68615397260274,50.5182274509804,39.76446062049249
6007003600,8.86964273972603,51.5689431372549,38.8855884050712
6007003700,8.77750219178082,53.7413503267974,40.1345730263743
6009000120,10.5512832876712,57.2152607843137,30.9370971771152
6009000121,9.78629561643836,56.9461222222222,32.9859692144198
6009000122,9.22570082191781,56.4151241830065,32.8129474450986
6009000210,10.4235016438356,54.597498039215694,31.2142140054146
6009000220,10.4904520547945,55.927683006536,30.8608761072003
6009000300,9.119281095890408,55.55547320261441,32.5913884192115
6009000400,7.83187589041096,54.0156294117647,31.476231166557696
6009000501,8.62143534246575,55.475343137254896,30.05030193194809
6009000503,8.27945917808219,54.86426078431369,28.99315417874349
6009000504,7.17432161643836,52.8459379084967,25.7338301776682
6011000100,7.34382531506849,46.393998039215695,31.856683529616
6011000200,7.61222989041096,47.475524836601295,34.5099752267133
6011000300,6.59690452054795,45.4244405228758,32.3345985795625
6011000400,6.778925780821919,45.7578065359477,30.904364032027
6011000500,8.12704301369863,48.6311464052288,34.6630409560248
6013301000,11.3785926027397,44.42499411764711,29.825645635706604
6013302005,11.304642739726,43.2426058823529,30.76952035863649
6013302006,11.3225871232877,43.4072908496732,30.6563614166108
6013302007,11.309038630137,43.5719333333333,30.52411967291169
6013302008,11.3261821917808,43.9345581699346,30.50199739055549
6013302009,11.2779369863014,43.1028555555556,30.4681447734726
6013302010,11.2930734246575,43.3024633986928,30.6697936520735
6013303102,11.2481276712329,43.6113588235294,30.2461728861605
6013303103,11.2069994520548,44.1684019607843,29.9358639092451
6013303201,11.2004997260274,42.9571274509804,29.9528060403792
6013303202,11.1998531506849,43.543760130719,30.210842606651
6013303203,11.2146183561644,43.3397692810458,30.2376258530035
6013303204,11.1535635616438,43.62569934640519,29.8999952603906
6013303205,11.0680868493151,43.7469183006536,29.5485720704323
6013304001,10.9791438356164,43.2012666666667,29.4195735453878
6013304002,10.8341139726027,45.196722875817,26.9099005148214
6013304003,11.2075931506849,45.4250633986928,28.4555337903238
6013304004,11.14298,45.080277124183,28.26365203701109
6013304005,11.2971526027397,44.974324183006495,28.48721503294709
6013305000,11.3600789041096,41.9296934640523,29.99984228994949
6013306002,11.3191553424658,42.8111620915033,30.8731666158758
6013306003,11.3310936986301,42.374445751634,30.4499506606912
6013306004,11.3229345205479,42.5744568627451,30.40532031696789
6013307101,11.3119038356164,42.1082993464052,27.7555697505489
6013307102,11.3397747945205,42.117815032679694,29.814789713869292
6013307201,11.3810035616438,41.60920261437911,28.7675801379315
6013307202,11.3426589041096,41.9500705882353,28.54041500378811
6013307204,11.335270136986301,41.8776013071895,27.7630319552038
6013307205,11.3434052054795,41.7558124183006,27.5708365718116
6013308001,11.30818,42.401180392156895,30.3584241297773
6013308002,11.2999345205479,42.8214098039216,30.886911546742
6013309000,11.4056487671233,41.464785620915,28.9618089593296
6013310000,11.4596232876712,41.0037,28.853443702478092
6013311000,11.4631090410959,40.9300385620915,28.8793921855678
6013312000,11.4191131506849,41.320270588235296,28.8794317897705
6013313101,11.4456032876712,41.052224183006494,28.9159152807752
6013313102,11.390924109589,41.369714379085,28.774283613985496
6013313103,11.3904498630137,41.0993137254902,28.57181633848
6013313203,11.518937260274,40.342043790849694,29.1477115475584
6013313204,11.487078356164398,40.2188954248366,28.964705617571088
6013313205,11.5178249315068,40.492039869281,29.0923925999698
6013313206,11.4703315068493,40.8020751633987,29.0075121843733
6013314102,11.5077534246575,40.583497385620895,29.1904727168225
6013314103,11.5441947945205,40.05151176470591,29.5001536286385
6013314104,11.5526567123288,39.9770980392157,29.3074613319246
6013314200,11.5658087671233,39.5205235294118,29.4187696327789
6013315000,11.7058608219178,38.0933104575163,29.5790390744314
6013316000,11.7331093150685,35.1371026143791,27.0678744078145
6013317000,11.7405501369863,35.385662745098,27.1683053946138
6013318000,11.732673972602703,34.4902117647059,26.9519526443878
